# schema=dynamics.v1
# stride=128
# time_cs=centiseconds_relative_to_onset
subject_id	label	site	time_cs	f0	f1	f2	f3	f4	f5	f6	f7	f8	f9	f10	f11	f12	f13	f14	f15	f16	f17	f18	f19	f20	f21	f22	f23	f24	f25	f26	f27	f28	f29	f30	f31	f32	f33	f34	f35	f36	f37	f38	f39	f40	f41	f42	f43	f44	f45	f46	f47	f48	f49	f50	f51	f52	f53	f54	f55	f56	f57	f58	f59	f60	f61	f62	f63
chb11_chb11_82_191	4	chb11	3552	0.40483406	0.34699558	1.21864513	1.42040734	0.83474559	0.20397819	0.67798563	1.84825931	0.79366425	-0.08553942	0.97305500	1.95658543	0.84405045	0.09244946	0.63598177	2.09457810	1.01972831	0.12545326	0.96538031	1.90996125	1.16041570	0.38985940	0.87960413	1.80207453	1.35430312	-0.22268467	0.55094697	1.77008870	1.00223307	0.40844752	0.89640567	1.80207453	1.56228206	-0.66576931	0.42815190	1.31550294	0.96501363	0.72444558	0.75359256	2.23313243	1.68887793	-0.59192187	0.04441733	1.53696780	1.17902542	0.65009309	0.71158871	2.58721570	1.74313331	-0.50752480	0.19023647	1.67684034	1.06736709	0.57574061	0.66958486	2.72577002	1.98728249	-0.88731163	0.45117598	1.32715898	0.79752615	0.42703564	0.50156944	2.72577002
chb11_chb11_82_192	4	chb11	3602	-0.63506063	1.77119621	-0.01698021	-0.05991040	1.46747608	-0.61389914	0.01432473	0.87837905	-0.04729406	0.19930070	-0.10140181	-0.14150272	1.29998860	-0.66966351	-0.00247681	0.38574146	-0.17388994	0.32589631	-0.23954626	0.13824237	1.25346430	-0.44660605	-0.02767913	-0.02992151	0.03408900	-0.11718833	-0.15512465	0.09161819	0.98362335	-0.42801793	-0.02767913	-0.27624031	0.16972744	-0.28598248	-0.28559441	0.03333796	0.77891643	-0.29790108	-0.16209146	-0.43018956	-0.55367756	0.60018680	-0.62328084	0.20817864	0.76961157	-0.63248726	-0.36370996	-0.26084538	-0.37282631	0.24149924	-0.49281108	0.46461163	0.89057475	-0.59531102	-0.18729377	-0.10689614	-0.56272013	0.29424741	-0.05535366	0.56951604	0.92779419	-0.61389914	-0.05288144	-0.19926569
chb11_chb11_82_193	4	chb11	3652	-1.49410406	0.58963717	-0.32396787	-1.09729843	-0.53306886	-0.87413284	-1.09457703	-0.43018956	-1.56644456	0.56853790	-0.30861848	-1.43532374	-0.68194662	-0.79978035	-1.17018397	-0.30703016	-1.54835944	0.39974375	-0.24722095	-1.19054679	-0.74708064	-0.46519417	-1.11137857	-0.13768599	-1.49410406	0.41029339	-0.22419688	-0.67768080	-0.80290980	-0.35366545	-1.09457703	-0.06071136	-1.54835944	0.63183571	-0.21652219	-0.59608848	-0.88665354	-0.40942981	-1.11977934	-0.09150121	-1.54835944	0.45249192	-0.15512465	-0.75927312	-0.97970215	-0.48378229	-1.06937472	0.00086834	-1.46697637	0.17820143	-0.11675120	-0.60774453	-0.82151952	-0.50237042	-0.95176392	0.17021251	-1.63878506	0.41029339	-0.07070305	-0.72430498	-0.86804382	-0.42801793	-0.98536701	0.23179221
chb11_chb11_82_194	4	chb11	3702	-2.49782850	2.65736549	1.36446427	-2.12303041	-0.02130155	1.59808727	-0.24609917	-1.03059162	-2.59729668	2.80506037	1.57168094	-2.07640623	0.15549080	1.85832097	-0.16209146	-0.90743222	-2.66963718	2.88945744	1.72517477	-2.27455900	0.22062482	1.65385163	-0.17049223	-0.87664238	-2.91378637	3.60683257	1.76354823	-2.33283923	0.32297828	1.61667539	-0.17889300	-0.78427283	-2.98612687	3.93387123	1.94006614	-2.47271177	0.48116090	1.61667539	-0.04448067	-0.76887790	-3.18506324	3.75452745	1.87099391	-2.88067336	0.21131996	1.33785358	-0.26290071	-0.84585253	-3.34782937	4.23981063	1.81727107	-2.84570522	0.09035678	1.26350109	-0.27970225	-0.69190328	-3.66431906	4.19761209	1.84796984	-2.75245686	-0.15156959	1.28208921	-0.37211073	-0.66111343
chb11_chb11_82_195	4	chb11	3752	0.65802581	-2.41700860	-1.00701541	1.36212712	-0.65403204	-1.19013090	-0.20409532	-0.87664238	0.47717456	-2.41700860	-1.12213579	0.72104463	-0.84943410	-1.33883587	-0.40571382	-0.81506268	0.40483406	-2.20601591	-1.14515986	0.65110836	-0.77499522	-1.13436653	-0.36370996	-0.76887790	0.46813200	-1.75238164	-1.11446110	0.75601276	-0.66333690	-0.81836847	-0.24609917	-0.63032358	0.42291919	-1.65743493	-1.19888270	0.69773254	-0.68194662	-0.70683975	-0.27970225	-0.52255911	0.35962125	-1.78403054	-1.16050924	0.70938858	-0.57028830	-0.65107538	-0.14528992	-0.52255911	0.45908944	-1.86842762	-1.06073825	0.96582158	-0.46793484	-0.59531102	-0.05288144	-0.29163523	0.24206794	-1.74183201	-1.07608764	0.96582158	-0.49584942	-0.53954666	-0.09488529	-0.02992151
chb11_chb11_82_196	4	chb11	3802	0.69419606	-0.03279125	0.31303153	-0.38627967	-0.57028830	0.14821382	0.01432473	-0.55334895	0.77557912	-0.06444016	0.22093523	-0.36296758	-0.44932512	-0.09343175	-0.00247681	-0.53795403	0.90217500	0.31534668	0.25163400	-0.24640713	-0.35627651	-0.18637236	0.04792781	-0.44558448	1.09206881	0.16765180	0.29768215	-0.08322249	-0.31905707	-0.35366545	0.07313012	-0.41479463	1.04685600	0.04105619	0.35907968	-0.14150272	-0.37488623	-0.24213672	0.04792781	-0.30703016	1.00164318	-0.09608906	0.35907968	0.03333796	-0.25392305	-0.44660605	0.07313012	-0.27624031	0.96547293	-0.33873065	0.35140499	0.25480282	-0.26322791	-0.57672290	0.05632858	-0.21466061	0.75749400	-0.39147882	0.22860992	-0.24640713	-0.30975221	-0.63248726	0.03112627	-0.24545046
chb11_chb11_82_197	4	chb11	3852	-0.44516681	0.62128607	0.11348955	-0.86417753	-0.23531333	0.81738618	-0.60733232	0.35495161	-0.39995400	0.11490363	0.12883893	-0.88748962	-0.18878903	0.78020994	-0.53172538	0.33955668	-0.49942219	0.50524009	0.15953770	-1.07398634	-0.03991127	0.72444558	-0.56532846	0.47811100	-0.23718788	-0.05389052	0.15953770	-1.22551493	0.03452761	0.59432873	-0.62413386	0.57048055	-0.12867713	-0.13828760	0.08279078	-0.79424125	0.14618594	0.20397819	-0.62413386	0.64745518	-0.22814531	0.51578973	0.09814017	-0.40959176	0.43463660	-0.03766739	-0.51492384	0.69363995	-0.15580481	0.43139265	0.12116424	-0.15315877	0.37880744	-0.16778424	-0.38891227	0.55508563	-0.23718788	0.73733205	0.18256177	0.51123581	0.26714912	-0.03766739	-0.22929763	0.52429578
chb11_chb11_82_198	4	chb11	3902	-0.21006019	-0.00114235	-0.00163082	-0.46787199	0.32297828	-1.28307150	-0.06968298	-0.56874388	-0.25527300	-0.00114235	-0.01698021	-0.43290385	0.22062482	-1.39460023	-0.17049223	-0.59953373	-0.11963456	0.25204887	0.08279078	-0.47952803	0.26714912	-1.28307150	-0.08648452	-0.55334895	-0.20101763	0.17820143	0.13651363	-0.89914566	0.22062482	-1.20871902	-0.07808375	-0.52255911	-0.28240069	0.10435399	0.18256177	-0.72430498	0.60212409	-0.91130908	0.05632858	-0.35321493	-0.25527300	0.54743863	0.50489882	-0.22309504	1.19763514	-0.59531102	0.41756173	-0.32242508	-0.31857094	0.61073644	0.78118771	-0.23475108	1.43025664	-0.44660605	0.55197406	-0.41479463	-0.27335813	0.88502693	1.18027167	0.25480282	1.72801217	-0.22354860	0.66118408	-0.35321493
chb11_chb11_82_199	4	chb11	3952	0.49525969	-2.86009324	-2.14286976	0.44129954	-1.90088330	-0.18637236	-1.14498165	-0.13768599	0.63994068	-2.63855092	-1.98937593	0.45295559	-1.73339582	-0.01907927	-1.16178319	0.18560743	0.76653656	-2.24821445	-1.92030371	1.10569412	-1.56590834	0.09244946	-1.11137857	0.52429578	0.85696218	-2.11106920	-1.90495432	0.94250949	-1.47285974	0.01809698	-1.06097394	0.84758920	0.66706837	-2.19546628	-1.92030371	0.55786000	-1.48216460	0.05527322	-1.01897009	0.86298412	0.60377043	-2.22711518	-1.90495432	0.44129954	-1.51007918	0.03668510	-0.94336315	0.67824503	0.54951506	-2.19546628	-1.78215926	0.88422926	-1.58451806	0.16680194	-0.87615699	0.49350593	0.68515350	-2.15326774	-1.66703889	0.38301932	-1.52868890	0.03668510	-0.85095467	0.23179221
chb11_chb11_82_200	4	chb11	4002	0.08834437	-0.70796785	0.03674264	0.77932486	-0.34697165	-1.22730714	0.29155017	-0.06071136	-0.01112381	-0.56027297	-0.00163082	0.51123581	-0.36558137	-1.15295465	0.29155017	0.23179221	0.01600387	-1.00335761	0.00604387	0.70938858	-0.28183763	-0.92989720	0.36715710	0.40113638	-0.02920894	-1.35149554	0.01371856	0.21983468	-0.30975221	-0.65107538	0.43436327	0.52429578	-0.12867713	-1.59413713	-0.09372712	0.44129954	-0.18878903	-0.92989720	0.38395865	0.49350593	-0.06537919	-1.48864078	-0.15512465	0.77932486	-0.06782585	-0.59531102	0.43436327	0.58587548	-0.00208125	-1.10885395	-0.16279934	0.69773254	0.18340538	-0.48378229	0.51837098	0.81679935	0.03408900	-0.75016638	-0.22419688	1.04741390	0.32297828	-0.39084169	0.42596250	0.87837905
chb11_chb11_82_201	4	chb11	4052	0.50430225	0.13600290	0.05209202	0.02168191	-0.06782585	-0.57672290	-0.45611844	-0.24545046	0.40483406	0.27314814	0.02139325	0.68607649	-0.17017931	-0.83695660	-0.51492384	-0.23005553	0.55855762	0.41029339	0.03674264	0.33639514	-0.05852099	-0.94848532	-0.42251536	-0.26084538	0.47717456	0.86392766	0.11348955	-0.03659831	-0.01199669	-0.85554472	-0.34690842	-0.27624031	0.59472787	0.37864448	0.12883893	0.12658632	-0.20739875	-1.07860217	-0.31330534	-0.23005553	0.67611093	-0.08553942	0.03674264	0.13824237	-0.28183763	-1.46895271	-0.28810302	-0.36860986	0.69419606	-0.02224162	0.09046548	0.28977095	-0.10504529	-1.46895271	-0.13688915	-0.52255911	0.71228118	-0.23323430	0.00604387	0.88422926	-0.09574043	-1.43177647	-0.21249609	-0.53795403
chb11_chb11_82_202	4	chb11	4102	0.16068487	-0.29653211	0.12116424	-0.43290385	0.24853940	0.50138813	-0.08648452	-0.52255911	0.18781256	-0.44422699	0.05209202	-0.37462363	0.13688108	0.29691879	-0.17889300	-0.55334895	0.05217412	-0.56027297	0.00604387	-0.16481481	0.05313733	0.05527322	-0.23769840	-0.36860986	-0.02920894	-0.41257809	0.03674264	-0.14150272	0.04383247	-0.07484363	-0.24609917	-0.23005553	-0.11963456	-0.28598248	0.07511609	-0.02494227	0.13688108	-0.22354860	-0.20409532	-0.24545046	-0.05633663	-0.66576931	0.13651363	-0.00163018	0.20201510	-0.50237042	-0.07808375	-0.41479463	-0.18293250	-0.89786126	0.19023647	-0.16481481	0.42533174	-0.61389914	0.00592396	-0.58413880	-0.09250688	-1.26709846	0.21326054	0.59282813	0.49046576	-1.09719029	0.09833244	-0.81506268
chb11_chb11_82_203	4	chb11	4152	0.04313156	0.95887437	1.21864513	-0.57277639	0.15549080	-0.48378229	-0.33850765	0.35495161	0.07025925	0.88502693	1.22631982	-0.57277639	0.08105192	-0.74401599	-0.30490457	0.15481758	0.14259975	0.69513351	1.24166921	-0.24640713	0.21131996	-1.02283781	-0.22089686	-0.02992151	0.24206794	0.31534668	1.21097044	0.30142700	0.09035678	-1.04142593	-0.30490457	-0.10689614	0.15164231	0.01995692	1.07282599	-0.03659831	-0.00269183	-1.19013090	-0.40571382	-0.27624031	0.06121669	0.24149924	0.91165747	-0.42124781	-0.07713071	-1.15295465	-0.44771767	-0.36860986	0.07025925	0.36809485	0.83491056	-0.40959176	-0.19809389	-1.02283781	-0.55692769	-0.23005553	0.00696131	0.52633936	0.73513957	-0.54946430	-0.31905707	-0.89272096	-0.69134003	-0.16847584
chb11_chb11_82_204	4	chb11	4202	0.06121669	0.62128607	0.15953770	0.42964350	0.09035678	1.89549721	0.29995094	0.46271608	0.04313156	0.47359119	0.08279078	-0.02494227	0.19271024	1.80255660	0.25794708	0.29337191	0.09738694	0.26259851	0.00604387	-0.56112035	0.22062482	1.72820412	0.19914169	0.41653131	0.16972744	-0.04334089	-0.05535366	-0.23475108	0.17410052	1.74679224	0.20754246	0.52429578	0.06121669	-0.07498979	-0.15512465	0.09161819	0.13688108	1.72820412	0.18234014	0.66285010	0.04313156	-0.06444016	-0.20884749	0.32473909	0.15549080	1.78396848	0.14873706	0.78600950	-0.01112381	0.41029339	-0.27024503	1.26887876	0.19271024	2.06279030	0.22434400	0.67824503	-0.11059200	0.70568315	-0.37001602	0.27811491	0.17410052	2.15573090	0.20754246	0.53969070
chb11_chb11_82_205	4	chb11	4252	0.39579150	0.37864448	0.55862166	0.04499400	0.23923454	0.79879806	0.29155017	0.13942266	0.37770637	0.17820143	0.45885067	-0.05991040	0.22992968	0.79879806	0.17393937	0.18560743	0.31440844	0.30479704	0.42815190	0.59282813	0.31367342	0.65009309	0.19914169	0.15481758	0.16068487	0.37864448	0.43582660	0.31308305	0.39741716	0.40844752	0.20754246	0.13942266	0.03408900	0.63183571	0.43582660	0.28977095	0.37880744	0.24115443	0.19074092	0.17021251	-0.05633663	0.73733205	0.48187474	0.40633141	0.38811230	0.25974255	0.27474862	0.18560743	-0.11963456	0.51578973	0.55094697	-0.02494227	0.29506370	0.24115443	0.40916096	0.32416176	-0.00208125	0.39974375	0.52024820	-0.00163018	0.27645398	0.24115443	0.42596250	0.41653131
chb11_chb11_82_206	4	chb11	4302	-1.07814619	-0.56027297	-0.26257033	-1.23717097	-0.94248271	-0.72542787	-0.81735159	-0.63032358	-1.14144412	-0.92951017	-0.42373886	-0.82920939	-0.95178757	-0.61389914	-0.67453848	-0.53795403	-0.68931600	-0.98225834	-0.36234132	0.41798745	-0.41210567	-0.24213672	-0.11168684	-0.27624031	-0.19197506	-0.70796785	-0.13977527	0.61614022	0.10896650	-0.20496048	0.24114554	-0.21466061	-0.09250688	-1.09830431	-0.27791972	0.31308305	0.09966164	-0.53954666	0.14873706	-0.39939971	-0.01112381	-0.96115907	-0.21652219	0.60448418	0.26714912	-0.40942981	0.47636713	-0.32242508	0.23302537	-0.49697516	-0.07837774	0.51123581	0.40672202	-0.31648920	0.62758100	-0.32242508	0.19685512	-1.04555614	-0.20884749	0.62779627	0.15549080	-0.29790108	0.61918023	-0.33782001
chb11_chb11_82_207	4	chb11	4352	1.26387750	-0.48642553	0.19791116	0.46461163	-0.45862998	-0.98566156	-0.19569454	-0.21466061	1.30004775	-0.48642553	0.20558585	0.04499400	-0.50515428	-0.92989720	-0.28810302	-0.18387076	1.31813287	-0.21213504	0.36675437	0.03333796	-0.51445914	-0.76260411	-0.27130148	-0.21466061	1.14632418	0.10435399	0.46652536	-0.08322249	-0.56098344	-0.74401599	-0.38051150	-0.27624031	1.12823906	0.33644595	0.48187474	-0.16481481	-0.52376400	-0.85554472	-0.33010688	-0.66111343	1.11919650	0.20985033	0.47420005	-0.39793572	-0.58889802	-0.91130908	-0.37211073	-0.98440685	1.00164318	0.05160582	0.48954944	-0.54946430	-0.53306886	-1.04142593	-0.43091613	-0.95361700	0.92930268	-0.00114235	0.49722413	-0.30468735	-0.56098344	-0.83695660	-0.38051150	-0.92282715
chb11_chb11_82_208	4	chb11	4402	-0.50846475	-0.98225834	-0.27791972	0.12658632	-0.60750774	-1.76636265	-0.30490457	-0.93822207	-0.42708169	-0.97170870	-0.30861848	-0.05991040	-0.63542232	-1.65483392	-0.33010688	-0.70729820	-0.56272013	-0.79236492	-0.33931725	0.46461163	-0.52376400	-1.24589526	-0.29650380	-0.78427283	-0.60793294	-0.63412041	-0.34699194	0.37136327	-0.43071539	-1.20871902	-0.28810302	-0.79966775	-0.58984781	-0.91896053	-0.47746170	-0.30468735	-0.51445914	-1.45036459	-0.38891227	-0.89203730	-0.62601806	-0.96115907	-0.54653392	-0.47952803	-0.50515428	-1.37601211	-0.38051150	-1.07677640	-0.49942219	-0.61302114	-0.42373886	-0.47952803	-0.42141053	-1.13436653	-0.22089686	-1.10756625	-0.43612425	-0.68686858	-0.33931725	-0.78258521	-0.35627651	-1.04142593	-0.17889300	-1.10756625
chb11_chb11_82_209	4	chb11	4452	-0.39995400	-0.73961675	-0.49281108	-0.91080171	-0.56098344	-0.87413284	-0.00247681	-0.64571850	-0.22814531	-1.10885395	-0.50048577	-0.98073798	-0.66333690	-0.94848532	-0.06968298	-0.49176926	-0.13771969	-1.16160212	-0.41606417	-0.70099289	-0.67264176	-0.68825163	-0.02767913	-0.27624031	-0.20101763	-0.91896053	-0.27791972	-0.21143899	-0.59820288	-0.61389914	0.00592396	-0.07610629	-0.12867713	-0.80291456	-0.26257033	0.02168191	-0.59820288	-0.68825163	0.04792781	-0.15308091	-0.21006019	-0.72906712	-0.29326910	0.12658632	-0.67264176	-0.66966351	0.03952704	-0.41479463	-0.00208125	-0.86621236	-0.22419688	-0.12984667	-0.80290980	-0.48378229	0.09833244	-0.52255911	0.18781256	-1.25654883	-0.22419688	-0.77092916	-0.91456812	-0.65107538	0.04792781	-0.64571850
chb11_chb11_82_210	4	chb11	4502	-0.11963456	0.26259851	0.24395931	-0.39793572	-0.57028830	1.07761988	0.27474862	-0.07610629	-0.14676225	0.38919412	0.26698338	-0.42124781	-0.49584942	1.02185552	0.24954631	-0.10689614	0.14259975	0.03050655	0.32838091	-0.44455990	-0.55167858	0.91032679	0.21594323	-0.19926569	0.27823819	-0.00114235	0.37442906	-0.42124781	-0.49584942	0.78020994	0.17393937	-0.19926569	0.36866381	0.15710216	0.43582660	-0.30468735	-0.40280081	0.72444558	0.19914169	-0.12229106	0.69419606	0.53688900	0.71211549	-0.05991040	0.04383247	1.05903176	0.52677175	0.18560743	1.04685600	0.96942400	1.04212723	0.27811491	0.49046576	1.39361794	0.87120336	0.57048055	1.23674981	1.13821815	1.20329575	0.83760508	0.88126989	1.43079418	1.14002802	0.84758920
chb11_chb11_82_211	4	chb11	4552	0.72132375	-0.09608906	-0.63863022	1.01244576	0.56490464	-0.11201987	-0.17889300	0.37034653	0.45004687	-0.15938686	-0.70770244	0.81429299	0.47185604	-0.39084169	-0.20409532	0.23179221	0.47717456	-0.00114235	-0.66932899	1.18728644	0.49046576	-0.29790108	-0.03607990	0.20100236	0.38674894	0.31534668	-0.62328084	1.38543921	0.51838034	-0.01907927	0.05632858	0.20100236	0.26919562	0.58963717	-0.66932899	1.32715898	0.43463660	-0.00049115	0.03952704	0.06244804	0.37770637	0.84282839	-0.56955800	1.94492938	0.47185604	0.18539007	0.15713783	0.07784296	0.47717456	1.05382108	-0.45443762	1.61856011	0.54629492	0.18539007	0.20754246	0.06244804	0.54951506	0.94832473	-0.37769071	0.94250949	0.45324632	0.24115443	0.09833244	0.01626326
chb11_chb11_82_212	4	chb11	4602	0.45908944	0.37864448	-0.25489564	-1.05067425	0.21131996	-0.42801793	-0.69974080	-0.95361700	0.36866381	0.10435399	-0.42373886	-0.71264894	-0.00269183	-0.37225357	-0.78374851	-1.21533072	0.26919562	-0.21213504	-0.53118454	-0.60774453	-0.22600847	-0.16778424	-0.80895082	-1.21533072	-0.01112381	0.08325472	-0.63863022	-0.24640713	-0.48654456	-0.03766739	-0.87615699	-1.04598655	-0.01112381	0.19930070	-0.71537714	-0.53780826	-0.58889802	-0.22354860	-0.93496238	-0.87664238	-0.18293250	0.35754521	-0.70770244	-0.44455990	-0.75638550	-0.35366545	-0.97696624	-0.56874388	-0.32761350	0.43139265	-0.56188330	-0.16481481	-0.63542232	-0.55813478	-0.95176392	-0.15308091	-0.45420938	0.43139265	-0.40071478	0.32473909	-0.81221466	-0.48378229	-0.96856546	-0.06071136
chb11_chb11_82_213	4	chb11	4652	-2.13612600	0.75843132	0.29768215	-2.30952714	-0.41210567	-0.92989720	-1.38020324	-0.06071136	-1.94623218	0.87447729	0.42047721	-2.15799855	-0.47723970	-0.76260411	-1.33819938	0.23179221	-1.76538094	1.20151596	0.47420005	-2.23959087	-0.44932512	-0.48378229	-1.30459630	0.57048055	-1.61165737	1.26481376	0.63536858	-1.78500510	-0.37488623	-0.27931296	-1.32979861	0.87837905	-1.46697637	1.27536340	0.81956117	-2.04143810	-0.35627651	-0.16778424	-1.32979861	0.97074860	-1.22282719	1.19096632	0.95003093	-2.14634250	-0.23531333	0.03668510	-1.33819938	1.06311815	-1.08718875	1.33866120	0.87328401	-1.83162928	-0.02130155	0.22256631	-1.35500092	1.20167247	-0.80686931	1.47580645	0.93468155	-1.54022815	0.05313733	0.18539007	-1.32979861	1.20167247
chb11_chb11_82_214	4	chb11	4702	0.06121669	-0.58137224	0.03674264	1.23391062	-0.62611746	-0.00049115	-0.42251536	0.10863281	0.12451462	-0.41257809	0.01371856	1.02410181	-0.72847092	0.01809698	-0.55692769	0.26258206	0.24206794	-0.51807443	-0.00163082	1.53696780	-0.92387298	0.35268316	-0.56532846	0.46271608	0.24206794	-0.45477662	0.05976671	1.93327334	-0.68194662	0.53856437	-0.28810302	0.83219427	0.41387662	-0.40202845	0.14418832	1.61856011	-0.44002026	0.79879806	0.05632858	0.92456382	0.54047250	-0.54972333	0.12116424	1.37378316	-0.32836193	0.66868122	0.19914169	0.66285010	0.54951506	-0.68686858	0.17488708	1.26887876	-0.27253277	0.46421188	0.25794708	0.44732115	0.62185556	-0.62357077	0.24395931	0.38301932	-0.27253277	0.29691879	0.26634785	0.37034653
chb11_chb11_82_215	4	chb11	4752	0.05217412	0.63183571	1.63307848	0.13824237	0.71378241	0.92891491	0.73679102	1.10930292	0.16972744	1.32811157	1.96309021	-0.17647086	1.34651290	1.04044364	1.07282186	1.12469784	0.35962125	1.41250864	2.39287294	-0.19978295	1.69079273	1.18914861	1.42565423	1.10930292	0.35962125	2.08768524	2.68451122	-0.16481481	2.15603574	1.22632485	1.75328430	1.23246232	0.33249356	2.57296841	3.05289641	-0.42124781	2.45379126	1.28208921	1.96330357	1.24785724	0.37770637	2.92110634	3.47500444	-0.36296758	2.62127874	1.56091103	2.13971976	1.41720141	0.49525969	2.92110634	3.88943779	0.01002587	2.83529053	1.76538036	2.42534597	1.61733544	0.59472787	3.25869464	4.36526866	-0.05991040	3.13304605	2.11855466	2.65216678	1.61733544
chb11_chb11_82_216	4	chb11	4802	1.17345187	0.29424741	-0.22419688	0.07996214	0.55559978	0.38985940	0.36715710	-0.13768599	1.21866468	0.19930070	-0.17814873	-0.15315877	0.49046576	0.42703564	0.29995094	-0.07610629	1.09206881	0.27314814	-0.07837774	-0.43290385	0.45324632	0.76162182	0.25794708	0.00086834	0.98355806	0.06215546	0.03674264	-0.44455990	0.27645398	1.02185552	0.19074092	0.09323789	0.81174937	-0.07498979	0.02906794	-0.11819063	0.01591789	1.26350109	0.11513398	0.10863281	0.66706837	0.13600290	0.04441733	0.07996214	-0.14226473	1.46797042	0.01432473	0.18560743	0.66706837	0.14655253	0.17488708	0.41798745	-0.23531333	1.78396848	0.01432473	0.29337191	0.73036631	0.35754521	0.15953770	1.26887876	-0.18878903	1.72820412	-0.00247681	0.37034653
chb11_chb11_82_217	4	chb11	4852	2.13196349	-2.98668885	-0.87654566	1.46703153	-0.56098344	-2.73294495	0.62758100	-1.18454087	2.01441018	-3.10273483	-0.95329257	1.22225458	-0.44932512	-2.86306180	0.45956558	-1.49243937	2.04153787	-3.09218519	-0.90724442	0.55786000	-0.46793484	-2.64000434	0.44276404	-1.67717846	2.09579324	-2.95503995	-0.86119627	0.37136327	-0.49584942	-2.50988750	0.35875633	-1.70796831	2.11387837	-2.82844434	-0.89189504	0.53454790	-0.44932512	-2.56565186	0.34195479	-1.66178354	2.19526143	-2.80734507	-0.83049751	0.55786000	-0.37488623	-2.41694689	0.39235942	-1.67717846	2.20430399	-2.68074946	-0.84584689	0.44129954	-0.32836193	-2.26824192	0.29155017	-1.61559876	2.19526143	-2.46975677	-0.93026850	0.44129954	-0.22600847	-2.17530132	0.27474862	-1.73875816
chb11_chb11_82_218	4	chb11	4902	0.26919562	-0.13828760	0.29000746	0.38301932	0.02522275	0.27833067	0.19914169	1.07851307	0.16068487	0.05160582	0.25930869	0.97747762	0.09966164	0.11103758	0.26634785	1.18627754	0.20589769	0.11490363	0.22093523	1.29219085	0.23923454	0.05527322	0.28314940	1.41720141	0.20589769	0.09380436	0.16721239	1.25722271	0.21131996	0.03668510	0.31675248	1.30943694	0.01600387	0.05160582	-0.00163082	1.22225458	0.11827136	0.07386134	0.31675248	1.06311815	-0.01112381	-0.00114235	-0.13977527	0.73270067	0.16479566	0.35268316	0.25794708	1.00153845	0.08834437	-0.11718833	-0.21652219	0.52289186	0.22992968	0.66868122	0.26634785	0.98614352	0.16972744	0.11490363	-0.27791972	0.45295559	0.33228314	0.87315055	0.28314940	1.00153845
chb11_chb11_82_219	4	chb11	4952	4.49207230	-5.80344120	-3.64710930	5.06874951	-0.64472718	-2.00800823	-0.10328606	1.35562172	4.37451899	-5.65574632	-3.63943461	4.97550115	-0.82151952	-2.02659635	-0.11168684	1.26325217	4.22079543	-5.09661570	-3.57036239	4.33441866	-0.91456812	-1.93365574	-0.10328606	1.10930292	4.08515699	-5.22321132	-3.53966362	3.93811312	-1.03553131	-1.97083198	-0.15369069	0.97074860	3.88622062	-5.13881424	-3.50896485	3.54180758	-0.99831187	-2.21247756	-0.25449994	0.81679935	3.74153962	-4.81177558	-3.41686856	3.43690317	-0.91456812	-2.04518447	-0.22929763	0.73982473	3.71441193	-4.67463033	-3.33244695	3.60008781	-0.81221466	-1.89647950	-0.28810302	0.73982473	3.57877349	-4.54803472	-3.30174818	3.54180758	-0.83082438	-1.85930326	-0.43091613	0.61666533
chb11_chb11_82_220	4	chb11	5002	0.17877000	0.41029339	-0.10907650	-0.11819063	-0.86804382	1.41220606	-0.40571382	-0.44558448	-0.05633663	0.51578973	-0.00163082	-0.57277639	-1.26815281	1.15197236	-0.32170611	-0.50716418	-0.04729406	0.63183571	0.26698338	-0.56112035	-1.10997019	1.02185552	-0.12848838	-0.39939971	-0.10154944	0.13600290	0.18256177	-0.57277639	-1.01692159	1.39361794	-0.44771767	0.06244804	0.00696131	-0.06444016	-0.07837774	-0.42124781	-0.61681260	1.00326740	-0.64933617	0.12402773	0.14259975	1.24371449	-0.28559441	-0.16481481	-0.26322791	0.12962570	-0.81735159	0.09323789	-0.13771969	0.85337803	-0.35466663	0.07996214	-0.79360494	0.51997625	-0.89295853	0.21639728	-0.68931600	0.86392766	-0.43141355	0.20817864	-1.85435900	1.02185552	-0.78374851	-0.10689614
chb11_chb11_82_221	4	chb11	5052	1.67983537	1.35976047	0.88863340	-0.42124781	-0.53306886	2.71337454	-0.26290071	0.06244804	1.84260149	1.70789840	0.94235624	-0.00163018	-0.34697165	3.30819441	-0.14528992	0.18560743	2.16813374	1.95053999	1.08817538	-0.04825436	-0.09574043	3.84724993	-0.02767913	0.52429578	2.20430399	1.67624950	0.89630809	-0.24640713	-0.16087445	3.97736677	-0.23769840	0.53969070	2.14100606	1.29646266	0.86560932	0.28977095	-0.12365501	3.86583805	-0.33010688	0.46271608	2.14100606	0.74788168	0.85025994	-0.10653458	-0.15156959	3.95877865	-0.36370996	0.52429578	2.18621887	0.81117949	0.69676611	-0.81755334	-0.23531333	4.36771732	-0.45611844	0.72442980	2.17717631	0.55798827	0.66606734	-0.42124781	-0.32836193	4.73947974	-0.43091613	0.77061457
