ATTEMPT_INDEX	PARENT_V7_ORDINAL	CHECKPOINT_ROLE	DEPTH_DELTA	CHILD_U_OFFSET	CHILD_S_OFFSET	NODE_ID	CARRIER	STATUS	WORKER_RC	ELAPSED_MS	INPUT_SHA256	RUN_CHALLENGE	ATTEMPT_BINDING	STDOUT_SHA256	STDERR_SHA256	SUMMARY_SHA256	C1_ORIENTATION_UNRESOLVED	C2_HULL_ORIENTATION_UNRESOLVED	EVENT1_CHARTS_CERTIFIED	EVENT2_CHARTS_CERTIFIED	HOMOGENEOUS_COMPUTATION_VALID	CERTIFICATE_PASS	PROBE_PASS
130	23	MASKED_TARGET	4	4	0	U07-0000000100_S08-0000000160	C0Rect2Set	DESCENDANT_PROBE_REJECTED	0	16718	19b983901a383d145fffd4932be24999755f48a0d059f6ba130ae36ed61aa29f	3299e0de9030398515dd1f4186c689c90ae65aa8b7814b37008017e370a348a5	8074bfddab2305a9572577b929e6dde3cef41702ce21c624b359db70f050a7b9	6576505eeccf1879e88889e8c6e60d3f2437c916c70e2ee186c2a8f8b7c9996e	e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855	225cdb9d16e19f2a333fa1b0f8255f2a2b10d8f79f67a7d0c944d7d9076ec2e3	true	true	true	false	false	false	false
131	23	MASKED_TARGET	4	4	1	U07-0000000100_S08-0000000161	C0HORect2Set	DESCENDANT_PROBE_PASS	0	17415	ad2b2ef9eab5c7cb4a5ab6189a80721a830c1e5f206eaacfea03981001bb4aab	5a394bcc461c442604cf82039165ab649f060134cdff1f539e3dab1420b9f5d5	06cf5b7f98fd0a71130aa6cfe7ec7db2745d0754eee851101a9fd053c0cfbfc0	fba094c7eac39228994038adea30b81e678b27d77a7fd8caff87a6cc578da3d4	e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855	bea46ab4cf4adbeda551b0c6acc48c6474aa0a07a2c563bba580618b66d2c36b	true	true	true	true	true	false	true
132	23	MASKED_TARGET	4	4	1	U07-0000000100_S08-0000000161	C0Rect2Set	DESCENDANT_PROBE_PASS	0	16688	ad2b2ef9eab5c7cb4a5ab6189a80721a830c1e5f206eaacfea03981001bb4aab	5a394bcc461c442604cf82039165ab649f060134cdff1f539e3dab1420b9f5d5	48aa48a0b1c34338f7717b463ba04ea9bf58fdfaff2ab6365530f69b46aacc0e	60564614864336199ef941638fb1dedcb528e0819a91571788221f35921bc04d	e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855	bea46ab4cf4adbeda551b0c6acc48c6474aa0a07a2c563bba580618b66d2c36b	true	true	true	true	true	false	true
133	23	MASKED_TARGET	4	4	2	U07-0000000100_S08-0000000162	C0HORect2Set	DESCENDANT_PROBE_PASS	0	17416	f7c45f7ec625807ab4f1c08d2652f5f92cbfc859611083e24b05d78c8c0fca59	cecb801a2787b884ccdfbc7b433344eb76c0e455900ffd36df1221d349a9943f	e838f378c761fa6e0f6bcd06726b94ea1ff9c11b8fceb9b16708bca181bf8b44	b35987590de7280ddac7e445328c8b0b8dca0e8454956acd8cf0bf5cba479d76	e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855	bea46ab4cf4adbeda551b0c6acc48c6474aa0a07a2c563bba580618b66d2c36b	true	true	true	true	true	false	true
134	23	MASKED_TARGET	4	4	2	U07-0000000100_S08-0000000162	C0Rect2Set	DESCENDANT_PROBE_PASS	0	16674	f7c45f7ec625807ab4f1c08d2652f5f92cbfc859611083e24b05d78c8c0fca59	cecb801a2787b884ccdfbc7b433344eb76c0e455900ffd36df1221d349a9943f	c892f056d8b22a7393cb371e5b48ed7dc630aca7af08b9f081f4a5890cce71d8	997ec6ad75499b132bacf2c4ab1e9643c59b1d552c59483070816e9bcabb4733	e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855	bea46ab4cf4adbeda551b0c6acc48c6474aa0a07a2c563bba580618b66d2c36b	true	true	true	true	true	false	true
135	23	MASKED_TARGET	4	4	3	U07-0000000100_S08-0000000163	C0HORect2Set	DESCENDANT_PROBE_PASS	0	17403	e3ec05a667a13085aae8940400f9f529cfcda902487101a2b7f148a57d78b028	55d77d47b069661e5c422427e7c3ba4a30420221da71be1f3415ca8e7f900c73	20f31eb12068266f74f9a802cd99d55141fa6c6941c1bcf543339fc6356403ca	98e865e9e3b3826e1b4ac368a2adb5759b29912bf3ab6c20b40943aa5a25d849	e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855	bea46ab4cf4adbeda551b0c6acc48c6474aa0a07a2c563bba580618b66d2c36b	true	true	true	true	true	false	true
136	23	MASKED_TARGET	4	4	3	U07-0000000100_S08-0000000163	C0Rect2Set	DESCENDANT_PROBE_PASS	0	16673	e3ec05a667a13085aae8940400f9f529cfcda902487101a2b7f148a57d78b028	55d77d47b069661e5c422427e7c3ba4a30420221da71be1f3415ca8e7f900c73	2e30498aafcbbc3a646f148d003401b4e5ae5556647a5a7310476adcfbba5215	259f291db441f650c971d371a383fad6fab597ac014bc37c058384a7c5e6b45e	e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855	bea46ab4cf4adbeda551b0c6acc48c6474aa0a07a2c563bba580618b66d2c36b	true	true	true	true	true	false	true
137	23	MASKED_TARGET	4	4	4	U07-0000000100_S08-0000000164	C0HORect2Set	DESCENDANT_PROBE_PASS	0	17461	ec52c7f0ea803b9877e240226a1ec69e7399feeb90e0121a0f0199367e095cb7	356beeb37b837d11ea4f96ea4d0a3e12ab6e1af50d0e0517609b6413618594b1	7e36ec88d88fc94897c4e34fb22b9e10fb900c0d1ebda561070d38c217ed62d4	f5a32c43b5dc8b438a4bc1c289f5ab9068ad73c7aa7ecdbf9d31b8d2250dde77	e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855	bea46ab4cf4adbeda551b0c6acc48c6474aa0a07a2c563bba580618b66d2c36b	true	true	true	true	true	false	true
138	23	MASKED_TARGET	4	4	4	U07-0000000100_S08-0000000164	C0Rect2Set	DESCENDANT_PROBE_PASS	0	16696	ec52c7f0ea803b9877e240226a1ec69e7399feeb90e0121a0f0199367e095cb7	356beeb37b837d11ea4f96ea4d0a3e12ab6e1af50d0e0517609b6413618594b1	43dd487970143e04cc540773864f1e13f978c1e49c009882833e9243cf651be8	0c0e457a529aff70a2b1aafabaf3470ae3dfe80fa85e9ffd9b0a4522283d4f7c	e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855	bea46ab4cf4adbeda551b0c6acc48c6474aa0a07a2c563bba580618b66d2c36b	true	true	true	true	true	false	true
139	23	MASKED_TARGET	4	4	5	U07-0000000100_S08-0000000165	C0HORect2Set	DESCENDANT_PROBE_PASS	0	17414	3e510cdb8d67aa10cc08b04c0c12343bfa26b11ea1d41d0c280d824a1850cd02	a6a2faeaccd4119ee7b0688659799fe1b45d4b6d44a17720f89e221a729fa8de	e694121bc97eb64642374d590dc4fc7e60f5a906ab2e038f156220b63321bee9	5de29d4b4f90f5379e3694aa07228a10024001facf965b53f6e9d27296490442	e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855	bea46ab4cf4adbeda551b0c6acc48c6474aa0a07a2c563bba580618b66d2c36b	true	true	true	true	true	false	true
140	23	MASKED_TARGET	4	4	5	U07-0000000100_S08-0000000165	C0Rect2Set	DESCENDANT_PROBE_PASS	0	17081	3e510cdb8d67aa10cc08b04c0c12343bfa26b11ea1d41d0c280d824a1850cd02	a6a2faeaccd4119ee7b0688659799fe1b45d4b6d44a17720f89e221a729fa8de	7f0088a3d04d11564abd3f91615a4b952c49d5bca09ab64371d864cae1ad1603	6d829f5ce6e821ab90baa50f39cb08ea7aad9c5ad3873c0a7329a52b4bb92710	e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855	bea46ab4cf4adbeda551b0c6acc48c6474aa0a07a2c563bba580618b66d2c36b	true	true	true	true	true	false	true
141	23	MASKED_TARGET	4	4	6	U07-0000000100_S08-0000000166	C0HORect2Set	DESCENDANT_PROBE_PASS	0	17364	614ad759fbbd796dc787b0a8d4aa2a44c3e9fee22fb41b6fbf499cef84510c5a	5d6a8191e89eb4e19f8c6c65d75b20971cad210d2864cc55d7cb09ff0e6e674b	8d5dd93817b3c35783b01b5d84718e997a5edd01442fb314a090a7ca4e4056c4	8e433ef356a0b6311ca1febf01da1fdbbecbb062f65305d13489170ce538af51	e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855	bea46ab4cf4adbeda551b0c6acc48c6474aa0a07a2c563bba580618b66d2c36b	true	true	true	true	true	false	true
142	23	MASKED_TARGET	4	4	6	U07-0000000100_S08-0000000166	C0Rect2Set	DESCENDANT_PROBE_PASS	0	16664	614ad759fbbd796dc787b0a8d4aa2a44c3e9fee22fb41b6fbf499cef84510c5a	5d6a8191e89eb4e19f8c6c65d75b20971cad210d2864cc55d7cb09ff0e6e674b	8d206f6345212219fb0b0b250bc963535c04e4223992f12541d9dc12e7521210	f85480c3478e77d1c3e56accf4c017328c3a04e49f39396e7458cccd9a9eda61	e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855	bea46ab4cf4adbeda551b0c6acc48c6474aa0a07a2c563bba580618b66d2c36b	true	true	true	true	true	false	true
143	23	MASKED_TARGET	4	4	7	U07-0000000100_S08-0000000167	C0HORect2Set	DESCENDANT_PROBE_PASS	0	17399	c6d4644f5d6353c8df01e0aa7a4cb70268b215d846a5534a73283d4ddb560406	7a55519c23cb5504b5ab68a3f0e9d66bb80ea46af050eb629daf1c055a40b624	09b06342ec200d149cfc6b8df8be20e94407127b1887add8292628a3bccc58ce	fc247019364785611fa91a1dfa5730c116afef8ce6fb07e911b4ae3931e76673	e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855	bea46ab4cf4adbeda551b0c6acc48c6474aa0a07a2c563bba580618b66d2c36b	true	true	true	true	true	false	true
144	23	MASKED_TARGET	4	4	7	U07-0000000100_S08-0000000167	C0Rect2Set	DESCENDANT_PROBE_PASS	0	16681	c6d4644f5d6353c8df01e0aa7a4cb70268b215d846a5534a73283d4ddb560406	7a55519c23cb5504b5ab68a3f0e9d66bb80ea46af050eb629daf1c055a40b624	250f0bec0bef8a679f68378c6d64769976eaf7533638d64916326cca034288ea	a2702b1628b149cd1e3adf42488b4f02811e1399501868fd3ca0da3a77c3c59c	e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855	bea46ab4cf4adbeda551b0c6acc48c6474aa0a07a2c563bba580618b66d2c36b	true	true	true	true	true	false	true
145	23	MASKED_TARGET	4	4	8	U07-0000000100_S08-0000000168	C0HORect2Set	DESCENDANT_PROBE_PASS	0	17413	5d8b8e60927ba1861100ed94d349a7954c9fa632eab1abce52c7dd222db9edf0	912f0c7877289d81601fcdaec07ecdf38c748ff90131d795b8476fc4aaaf4ed4	9b47f9327d9bc74676cd590317987f267395d66cf5f193e75161bd283d90b6a7	13a7837d34a739714927ba6ffe1e8f33e5e248644ad9971730e6ff4addf2896b	e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855	bea46ab4cf4adbeda551b0c6acc48c6474aa0a07a2c563bba580618b66d2c36b	true	true	true	true	true	false	true
146	23	MASKED_TARGET	4	4	8	U07-0000000100_S08-0000000168	C0Rect2Set	DESCENDANT_PROBE_PASS	0	16675	5d8b8e60927ba1861100ed94d349a7954c9fa632eab1abce52c7dd222db9edf0	912f0c7877289d81601fcdaec07ecdf38c748ff90131d795b8476fc4aaaf4ed4	ba0ab624e1a5b7c157beca7ce39efd560777af3ea788f7dfbe19c3047c0ea55d	5abd5c91238417389504b0e0ac0593ed3f9055cac16bfdf9992cc484cdaedada	e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855	bea46ab4cf4adbeda551b0c6acc48c6474aa0a07a2c563bba580618b66d2c36b	true	true	true	true	true	false	true
147	23	MASKED_TARGET	4	4	9	U07-0000000100_S08-0000000169	C0HORect2Set	DESCENDANT_PROBE_PASS	0	17418	2b10e92ba9b335b30cea8c427d87872041a9d610fb71819666c1ef69e099fdbd	333ba4d4cf6b9463c6f897d0144f0569925edd116a7e21c1aee7f0733004cf39	be93f43824632a32442530c5ee4a0dfa05f54fd1a0d19a1f823687492bca9b90	74a0efdda67d217a8ffe55f266c2495a43ed0423571753da553ff876bf29bc14	e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855	bea46ab4cf4adbeda551b0c6acc48c6474aa0a07a2c563bba580618b66d2c36b	true	true	true	true	true	false	true
148	23	MASKED_TARGET	4	4	9	U07-0000000100_S08-0000000169	C0Rect2Set	DESCENDANT_PROBE_PASS	0	16703	2b10e92ba9b335b30cea8c427d87872041a9d610fb71819666c1ef69e099fdbd	333ba4d4cf6b9463c6f897d0144f0569925edd116a7e21c1aee7f0733004cf39	94226d3aa8c9cf97664f8ecb4c9f359a441ca4bba1e079d6e42fe7565c026888	4fa42187785761ac2e7b81923e1b7021e2fbf0c5f94ce8f54f28ee2988e8389e	e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855	bea46ab4cf4adbeda551b0c6acc48c6474aa0a07a2c563bba580618b66d2c36b	true	true	true	true	true	false	true
149	23	MASKED_TARGET	4	4	10	U07-0000000100_S08-0000000170	C0HORect2Set	DESCENDANT_PROBE_PASS	0	17426	1076f6f3687a8fcb44fcd91faebded8a015559fa9269ec99cdff6aca9dd40fa5	80e2be01768de8f0fea07fa5501d88f4e13542ae016c2391a3c417de7ed2aba9	f0eff473a43136fbce14b6e1d66aeae3de103daf9dd4d271fa810fb798fe89eb	3e66e9f80e6d473a67e63ff26a4eb389dd2a27ce2a742383eefbf45195882e64	e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855	bea46ab4cf4adbeda551b0c6acc48c6474aa0a07a2c563bba580618b66d2c36b	true	true	true	true	true	false	true
150	23	MASKED_TARGET	4	4	10	U07-0000000100_S08-0000000170	C0Rect2Set	DESCENDANT_PROBE_PASS	0	16751	1076f6f3687a8fcb44fcd91faebded8a015559fa9269ec99cdff6aca9dd40fa5	80e2be01768de8f0fea07fa5501d88f4e13542ae016c2391a3c417de7ed2aba9	4e6de8f89bb17fef0975c4dee29e26cf0425442ae79975197bfa8d4d992f3b8d	1ededa081a73051b5cdb71bde119a97882deaeb8134e62d553c56c0629a8a438	e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855	bea46ab4cf4adbeda551b0c6acc48c6474aa0a07a2c563bba580618b66d2c36b	true	true	true	true	true	false	true
151	23	MASKED_TARGET	4	4	11	U07-0000000100_S08-0000000171	C0HORect2Set	DESCENDANT_PROBE_PASS	0	17397	5a48bd3de661e30e1f7d5062f1401f6e280e5ad944cc27027e5703117a1c6771	c3f488a5cd969eb26b1103843ebfc2d995183c906e642c203529425d9d8d7505	2bb51fdce882589f0d2c2a81deb7f87b573a9eece021f7c2cca09ccfbbbb7d67	2786f989140cf4a14aace7305a057a235495ca37df3ad8df97d0d1638c783b6b	e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855	bea46ab4cf4adbeda551b0c6acc48c6474aa0a07a2c563bba580618b66d2c36b	true	true	true	true	true	false	true
152	23	MASKED_TARGET	4	4	11	U07-0000000100_S08-0000000171	C0Rect2Set	DESCENDANT_PROBE_PASS	0	16743	5a48bd3de661e30e1f7d5062f1401f6e280e5ad944cc27027e5703117a1c6771	c3f488a5cd969eb26b1103843ebfc2d995183c906e642c203529425d9d8d7505	ed9de8d9232c5873737301e32e8ffd6aa78dcafb50832ebcc05a29fbf560a9b2	eed0ea48e0dc05ed1700cd2e062001af21e7d4130425839ef30ad2ab7d3ee5a9	e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855	bea46ab4cf4adbeda551b0c6acc48c6474aa0a07a2c563bba580618b66d2c36b	true	true	true	true	true	false	true
153	23	MASKED_TARGET	4	4	12	U07-0000000100_S08-0000000172	C0HORect2Set	DESCENDANT_PROBE_PASS	0	17423	f65c1c7c679be654f951a98161d03b8509efc274a648127f15c60e45bcc9bdaf	4efc571c7a0e820e7218fdcec30c19e62027ed16594bdcfb4f569972a633fe0b	b32c74adbc6278d0a5e021487a719e350c1146b75ea298433ae4c50e2d5fb155	dfc6c5811519731e8e81aeac846c4485ac5cc42d01c7fe7c28ad67e214599eef	e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855	bea46ab4cf4adbeda551b0c6acc48c6474aa0a07a2c563bba580618b66d2c36b	true	true	true	true	true	false	true
154	23	MASKED_TARGET	4	4	12	U07-0000000100_S08-0000000172	C0Rect2Set	DESCENDANT_PROBE_PASS	0	16666	f65c1c7c679be654f951a98161d03b8509efc274a648127f15c60e45bcc9bdaf	4efc571c7a0e820e7218fdcec30c19e62027ed16594bdcfb4f569972a633fe0b	fb9f6efdf457c3fcb620496644e57a26fb2cf144615c102199e838c948e86e23	520f078d8570cd02545ad024f01ea301d691b21d12c322f4d31e084607d1af2a	e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855	bea46ab4cf4adbeda551b0c6acc48c6474aa0a07a2c563bba580618b66d2c36b	true	true	true	true	true	false	true
155	23	MASKED_TARGET	4	4	13	U07-0000000100_S08-0000000173	C0HORect2Set	DESCENDANT_PROBE_PASS	0	17415	9592f4e6d574b860fcc88d5150a47649b39adb04d5a06ff2b692b78ad79363f0	437eb744fe265ea641e20d0fd5ef424f5b7d5d043295165b9e69ada1db2279e7	7ef9c36f0c8781b27dde112128b4c75740e61a7911ac6f8afe880be6e04befb6	faf83c7d38eea50e52041882cc55f52c411267df30c093d67faee6c649fa804d	e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855	bea46ab4cf4adbeda551b0c6acc48c6474aa0a07a2c563bba580618b66d2c36b	true	true	true	true	true	false	true
156	23	MASKED_TARGET	4	4	13	U07-0000000100_S08-0000000173	C0Rect2Set	DESCENDANT_PROBE_PASS	0	16734	9592f4e6d574b860fcc88d5150a47649b39adb04d5a06ff2b692b78ad79363f0	437eb744fe265ea641e20d0fd5ef424f5b7d5d043295165b9e69ada1db2279e7	43b7e45490a787696ceedcce0840dda9d3eaf06c60d27b988d1011e9cf19e20c	dce885e0ef50befcb837d6a077122529a1a9bc485ff64ff52c05bc5173e33dd8	e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855	bea46ab4cf4adbeda551b0c6acc48c6474aa0a07a2c563bba580618b66d2c36b	true	true	true	true	true	false	true
157	23	MASKED_TARGET	4	4	14	U07-0000000100_S08-0000000174	C0HORect2Set	DESCENDANT_PROBE_PASS	0	17541	42f4508223b8cdbc8ec3dc5d8d532bf9df626015bcb5678d4fac0204eefb324f	c3fd9306f511c09e3991a1c81f419f337ecd8c770d10fffcffb86a077d1ce924	525214d1650909a73b0f15c8e7f26e341cd05972fb2171d9798d2a03850c9d64	9d8a9451f3f2488006ee444874ddc2913244d38425842a96e12425b346fe897d	e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855	bea46ab4cf4adbeda551b0c6acc48c6474aa0a07a2c563bba580618b66d2c36b	true	true	true	true	true	false	true
158	23	MASKED_TARGET	4	4	14	U07-0000000100_S08-0000000174	C0Rect2Set	DESCENDANT_PROBE_PASS	0	16666	42f4508223b8cdbc8ec3dc5d8d532bf9df626015bcb5678d4fac0204eefb324f	c3fd9306f511c09e3991a1c81f419f337ecd8c770d10fffcffb86a077d1ce924	24c57fd382567f9cb995956a1a79fe6b97b1f951134a373e6779bb8c6b61163e	b79ab1171775bb656acce4966542fc403071229b9a5a4f06382c96efc200a6d9	e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855	bea46ab4cf4adbeda551b0c6acc48c6474aa0a07a2c563bba580618b66d2c36b	true	true	true	true	true	false	true
159	23	MASKED_TARGET	4	4	15	U07-0000000100_S08-0000000175	C0HORect2Set	DESCENDANT_PROBE_PASS	0	17423	f8f7439235456a0c8ca854b18394ce9b887e79957ad56053037df149ccabb8ce	0b451388d9f06237540f926811e53be2dc71d09add9c9ddd5368787883a8d84e	b0ff22e6435b4877c604d49e1fc55c5efe085f0eb1e9f7d52d6afb8d6b879e1d	71c236744491151b6c7e4df39a244de5c6d6632b341c100f9f9c09b696cad079	e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855	bea46ab4cf4adbeda551b0c6acc48c6474aa0a07a2c563bba580618b66d2c36b	true	true	true	true	true	false	true
160	23	MASKED_TARGET	4	4	15	U07-0000000100_S08-0000000175	C0Rect2Set	DESCENDANT_PROBE_PASS	0	16696	f8f7439235456a0c8ca854b18394ce9b887e79957ad56053037df149ccabb8ce	0b451388d9f06237540f926811e53be2dc71d09add9c9ddd5368787883a8d84e	df4c70d96374f693200421d8851a58823916868db5fb194cea0aa4eb552f5d11	0ba4ff271053829bb0c4e422afdd8b5a31400f87211f972e054a2ff51b9f89c7	e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855	bea46ab4cf4adbeda551b0c6acc48c6474aa0a07a2c563bba580618b66d2c36b	true	true	true	true	true	false	true
161	23	MASKED_TARGET	4	5	0	U07-0000000101_S08-0000000160	C0HORect2Set	DESCENDANT_PROBE_REJECTED	0	17406	d0a3fd8c680f01653b0ef4ea65deb2497eef2590ac1bd3c2b305e0b7591e0456	6c9109acef875c334185cb69308cc0b95621694f54c36dc165ef8e0cd074cfb3	d688b91e5173baa0284499ab6df97b48e81e67319e64fb3f46483b598d531d2f	5670dfa22f19f3b874dd7d35a1acbbf36fa71bc51943a61cf7cc4d6edd85b0a1	e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855	225cdb9d16e19f2a333fa1b0f8255f2a2b10d8f79f67a7d0c944d7d9076ec2e3	true	true	true	false	false	false	false
162	23	MASKED_TARGET	4	5	0	U07-0000000101_S08-0000000160	C0Rect2Set	DESCENDANT_PROBE_REJECTED	0	16670	d0a3fd8c680f01653b0ef4ea65deb2497eef2590ac1bd3c2b305e0b7591e0456	6c9109acef875c334185cb69308cc0b95621694f54c36dc165ef8e0cd074cfb3	455f19d20b8ea1ddf07dbeee8748cb5379fbb59449a3c9856bdcd8a504803d96	6bf704a13b8411fa7cd5030f492bc1cbdd8a1a7a2d629ca56b56765569c945a4	e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855	225cdb9d16e19f2a333fa1b0f8255f2a2b10d8f79f67a7d0c944d7d9076ec2e3	true	true	true	false	false	false	false
163	23	MASKED_TARGET	4	5	1	U07-0000000101_S08-0000000161	C0HORect2Set	DESCENDANT_PROBE_PASS	0	17388	12bf3eb6e93aab3d9e457a9027ca02c1c9bdb153f051dd2090c9bada6c1fa631	a07e60a9c904613da203c0fe97959e8371dc1cc4410ecce0f57820bc366b70c0	36a229ed2559a9c9f8771ab3c63e1fb0b1ee50cad6bf27aed7d1e1b18002b8b0	c25e32cb150d788eaf7062b759c9b2746f4d7024c57429a819018025359b0e20	e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855	bea46ab4cf4adbeda551b0c6acc48c6474aa0a07a2c563bba580618b66d2c36b	true	true	true	true	true	false	true
164	23	MASKED_TARGET	4	5	1	U07-0000000101_S08-0000000161	C0Rect2Set	DESCENDANT_PROBE_PASS	0	16704	12bf3eb6e93aab3d9e457a9027ca02c1c9bdb153f051dd2090c9bada6c1fa631	a07e60a9c904613da203c0fe97959e8371dc1cc4410ecce0f57820bc366b70c0	4dbf3d432dac9e7b6f457bc800c17f4cc4fca5fe23d95172fee849114addd061	b6643f0ba68c1f6de7ed306e0ad798f589cba74d818715230e1c450b35a665c8	e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855	bea46ab4cf4adbeda551b0c6acc48c6474aa0a07a2c563bba580618b66d2c36b	true	true	true	true	true	false	true
165	23	MASKED_TARGET	4	5	2	U07-0000000101_S08-0000000162	C0HORect2Set	DESCENDANT_PROBE_PASS	0	17364	f115984ad256cfcb13aeda1649c18ce7e8421f26e5f4c2067660fe574c472ae7	c5928ddbae87a5a075bed8c9f57050bb6cf8da17ab30a83f0f82ecd5aa39b8b3	c062ee293fc87868ea3a4f035443eb54527d20fabdc51de3b6b2e01af34ae2be	8679b354e8f7a6e86a706db19712cebef581c2e9e0eaa71f021b3a5d97ccad76	e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855	bea46ab4cf4adbeda551b0c6acc48c6474aa0a07a2c563bba580618b66d2c36b	true	true	true	true	true	false	true
166	23	MASKED_TARGET	4	5	2	U07-0000000101_S08-0000000162	C0Rect2Set	DESCENDANT_PROBE_PASS	0	16747	f115984ad256cfcb13aeda1649c18ce7e8421f26e5f4c2067660fe574c472ae7	c5928ddbae87a5a075bed8c9f57050bb6cf8da17ab30a83f0f82ecd5aa39b8b3	faa39fa57a686a8ff9dfc8ca2bc6aa6d77ee815fe79dd69fa6bbd731cb3f23fe	12caa38ebf45b8615fbd5a745c15862c8e35ffe006492476b7bde54f67ebeaf9	e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855	bea46ab4cf4adbeda551b0c6acc48c6474aa0a07a2c563bba580618b66d2c36b	true	true	true	true	true	false	true
167	23	MASKED_TARGET	4	5	3	U07-0000000101_S08-0000000163	C0HORect2Set	DESCENDANT_PROBE_PASS	0	17388	e2cf638f44b983fa13e0a192d0e312242636b0b0fa206691c3c4e04c71bf88f5	fbef143854c6ab51d4c956b7202316a48123a6d5034c59df1cff58d2df43d666	d3fe39b3e81db9c0bf59c19860d76e2d4f240e46dccfb8ce97b1addd7db8ac7d	0ddb3b7dfb0ff1a69357221b0fbfe33f717e4301a4ed596a37dc96b660c581aa	e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855	bea46ab4cf4adbeda551b0c6acc48c6474aa0a07a2c563bba580618b66d2c36b	true	true	true	true	true	false	true
168	23	MASKED_TARGET	4	5	3	U07-0000000101_S08-0000000163	C0Rect2Set	DESCENDANT_PROBE_PASS	0	16685	e2cf638f44b983fa13e0a192d0e312242636b0b0fa206691c3c4e04c71bf88f5	fbef143854c6ab51d4c956b7202316a48123a6d5034c59df1cff58d2df43d666	b3277963693c6ff7332ac985a5b7aba8f27da4c11334ef012be8dd9305340789	a868ba02725e1996f7908347ff6a051de3ef3807d8695e5cf1e64bbb8ad22598	e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855	bea46ab4cf4adbeda551b0c6acc48c6474aa0a07a2c563bba580618b66d2c36b	true	true	true	true	true	false	true
169	23	MASKED_TARGET	4	5	4	U07-0000000101_S08-0000000164	C0HORect2Set	DESCENDANT_PROBE_PASS	0	17403	4f1f96e1a143201ed8eacea168cac9121395abac5cef6d5b09d4114382c4cdbf	4ba3e05ba05ddb779e8c9ee03de1b2ca2290c5220ea28c3dd0f1bc5245aeaa5b	77cfaa9de77d8cda6fb32c8973291467ba40c515912f534cf4bb31d6b078f484	18478d9d6a943bd1f3b52248e50676af3fa298aaa46f09383ecb28ca7e084c88	e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855	bea46ab4cf4adbeda551b0c6acc48c6474aa0a07a2c563bba580618b66d2c36b	true	true	true	true	true	false	true
