id	ontology	iri	label
2238	human	http://human.owl#NCI_C33524	Secretory-stage_Ameloblast
2239	human	http://human.owl#NCI_C33525	Eye_Segment
2240	human	http://human.owl#NCI_C33526	Segmental_Bronchus
2241	human	http://human.owl#NCI_C33527	Semicircular_Canal
2242	human	http://human.owl#NCI_C33528	Semicircular_Duct
2243	human	http://human.owl#NCI_C33529	Seminal_Fluid
2244	human	http://human.owl#NCI_C33531	Sensory_Hair
2245	human	http://human.owl#NCI_C33532	Sensory_Receptor_of_the_Ear
2246	human	http://human.owl#NCI_C33533	Sensory-Somatic_Nervous_System
2247	human	http://human.owl#NCI_C33534	Septal_Cusp
2248	human	http://human.owl#NCI_C33535	Septal_Vein
2249	human	http://human.owl#NCI_C33536	Septum_Pellucidum
2250	human	http://human.owl#NCI_C33537	Seromucous_Salivary_Gland
2251	human	http://human.owl#NCI_C33538	Serosal_Surface_of_the_Liver
2252	human	http://human.owl#NCI_C33539	Serous_Salivary_Gland
2253	human	http://human.owl#NCI_C33540	Serratus_Magnus
2254	human	http://human.owl#NCI_C33541	Sesamoid_Bone
2255	human	http://human.owl#NCI_C33543	Shaft_of_the_Hair
2256	human	http://human.owl#NCI_C33544	Sheath_of_Schwann
2257	human	http://human.owl#NCI_C33545	Short_Bone
2258	human	http://human.owl#NCI_C33546	Short_Saphenous_Vein
2259	human	http://human.owl#NCI_C33547	Shoulder_Girdle
2260	human	http://human.owl#NCI_C33548	Shoulder_Joint
2261	human	http://human.owl#NCI_C33549	Sigmoid_Artery
2262	human	http://human.owl#NCI_C33550	Sigmoid_Flexure
2263	human	http://human.owl#NCI_C33552	Simple_Columnar_Epithelium
2264	human	http://human.owl#NCI_C33553	Simple_Cuboidal_Epithelium
2265	human	http://human.owl#NCI_C33554	Simple_Epithelium
2266	human	http://human.owl#NCI_C33555	Sinoatrial_Node
2267	human	http://human.owl#NCI_C33556	Sinus
2268	human	http://human.owl#NCI_C33557	Sinus_of_Valsava
2269	human	http://human.owl#NCI_C33558	Skeletal_Fiber
2270	human	http://human.owl#NCI_C33561	Skin_of_the_Face
2271	human	http://human.owl#NCI_C33562	Skin_Squamous_Cell
2272	human	http://human.owl#NCI_C33563	Skin_Tissue
2273	human	http://human.owl#NCI_C33564	Slow-twitch_Motor_Unit
2274	human	http://human.owl#NCI_C33565	Small_Intestinal_Crypt_of_Lieberkuhn
2275	human	http://human.owl#NCI_C33566	Small_Intestinal_Glandular_Cell
2276	human	http://human.owl#NCI_C33567	Small_Intestinal_Goblet_Cell
2277	human	http://human.owl#NCI_C33568	Small_Intestinal_Mucosa
2278	human	http://human.owl#NCI_C33569	Small_Intestinal_Muscular_Coat
2279	human	http://human.owl#NCI_C33570	Small_Intestinal_Muscularis_Mucosa
2280	human	http://human.owl#NCI_C33571	Small_Intestinal_Serosal_Surface
2281	human	http://human.owl#NCI_C33572	Small_Intestinal_Submucosa
2282	human	http://human.owl#NCI_C33573	Small_Intestinal_Wall_Tissue
2283	human	http://human.owl#NCI_C33574	Smegma
2284	human	http://human.owl#NCI_C33578	Somatotrope_Cell
2285	human	http://human.owl#NCI_C33579	Space_of_Fontana
2286	human	http://human.owl#NCI_C33580	Space_of_Mall
2287	human	http://human.owl#NCI_C33581	Spermatic_Artery
2288	human	http://human.owl#NCI_C33582	Spermatogenic_Cell
2289	human	http://human.owl#NCI_C33584	Sphenomaxillary_Fossa
2290	human	http://human.owl#NCI_C33585	Sphenoparietal_Sinus
2291	human	http://human.owl#NCI_C33586	Sphincter_Pupillae_Muscle
2292	human	http://human.owl#NCI_C33587	Spinal_Artery
2293	human	http://human.owl#NCI_C33588	Spinal_Cord_Column
2294	human	http://human.owl#NCI_C33589	Spinal_Cord_Fissure
2295	human	http://human.owl#NCI_C33590	Spinal_Dorsal_Nerve
2296	human	http://human.owl#NCI_C33591	Spinal_Vestibular_Nucleus
2297	human	http://human.owl#NCI_C33592	Spiral_Artery
2298	human	http://human.owl#NCI_C33593	Spiral_Organ_of_Corti
2299	human	http://human.owl#NCI_C33594	Spiral_Tube_of_Schchowa
2300	human	http://human.owl#NCI_C33595	Splenial_Artery
2301	human	http://human.owl#NCI_C33596	Splenic_Arteriole
2302	human	http://human.owl#NCI_C33597	Splenic_Artery
2303	human	http://human.owl#NCI_C33598	Splenic_Capsule
2304	human	http://human.owl#NCI_C33599	Splenic_Cord
2305	human	http://human.owl#NCI_C33600	Splenic_Hilar_Lymph_Node
2306	human	http://human.owl#NCI_C33601	Splenic_Hilum
2307	human	http://human.owl#NCI_C33602	Splenic_Lymphoid_Follicle
2308	human	http://human.owl#NCI_C33603	Splenic_Pulp
2309	human	http://human.owl#NCI_C33605	Splenic_Sinus
2310	human	http://human.owl#NCI_C33607	Splenic_Trabecula
2311	human	http://human.owl#NCI_C33608	Splenic_Vein
2312	human	http://human.owl#NCI_C33610	Splenium_of_the_Corpus_Callosum
2313	human	http://human.owl#NCI_C33611	Stapedius_Muscle
2314	human	http://human.owl#NCI_C33612	Stapes
2315	human	http://human.owl#NCI_C33613	Stellate_Reticulum
2316	human	http://human.owl#NCI_C33614	Stereocilium
2317	human	http://human.owl#NCI_C33615	Sternoclavicular_Joint
2318	human	http://human.owl#NCI_C33616	Sternocleidomastoid_Muscle
2319	human	http://human.owl#NCI_C33617	Sternocostal_Joint
2320	human	http://human.owl#NCI_C33618	Straight_Artery
2321	human	http://human.owl#NCI_C33620	Stratified_Columnar_Epithelium
2322	human	http://human.owl#NCI_C33621	Stratified_Cuboidal_Epithelium
2323	human	http://human.owl#NCI_C33622	Stratified_Epithelium
2324	human	http://human.owl#NCI_C33623	Stratum_Basale
2325	human	http://human.owl#NCI_C33624	Stratum_Conjunctum
2326	human	http://human.owl#NCI_C33625	Stratum_Corneum
2327	human	http://human.owl#NCI_C33626	Stratum_Disjunctum
2328	human	http://human.owl#NCI_C33627	Stratum_Granulosum
2329	human	http://human.owl#NCI_C33628	Stratum_Intermedium
2330	human	http://human.owl#NCI_C33629	Stratum_Lucidum
2331	human	http://human.owl#NCI_C33630	Stratum_Papillare
2332	human	http://human.owl#NCI_C33631	Stratum_Reticulare
2333	human	http://human.owl#NCI_C33632	Striae_Medullares
2334	human	http://human.owl#NCI_C33634	Striated_Border
2335	human	http://human.owl#NCI_C33635	Striated_Duct
2336	human	http://human.owl#NCI_C33637	Striated_Muscle_Tissue_Cell
2337	human	http://human.owl#NCI_C33638	Stroma_of_the_Ovarian_Cortex
2338	human	http://human.owl#NCI_C33639	Stylopharyngeus
2339	human	http://human.owl#NCI_C33640	Subarachnoid_Cistern
2340	human	http://human.owl#NCI_C33641	Subcapsular_Epithelium_of_the_Lens
2341	human	http://human.owl#NCI_C33642	Lymph_Node_Subcapsular_Sinus
2342	human	http://human.owl#NCI_C33643	Subclavian_Artery
2343	human	http://human.owl#NCI_C33644	Subclavius
2344	human	http://human.owl#NCI_C33645	Subcutis
2345	human	http://human.owl#NCI_C33646	Subendocardial_Layer
2346	human	http://human.owl#NCI_C33647	Subendothelial_Layer
2347	human	http://human.owl#NCI_C33648	Subiculum
2348	human	http://human.owl#NCI_C33649	Submandibular_Duct
2349	human	http://human.owl#NCI_C33650	Subscapular_Artery
2350	human	http://human.owl#NCI_C33651	Subscapularis
2351	human	http://human.owl#NCI_C33652	Substantia_Propria
2352	human	http://human.owl#NCI_C33653	Subtalar_Joint
2353	human	http://human.owl#NCI_C33654	Sulcus_Centralis
2354	human	http://human.owl#NCI_C33655	Sulcus_Centralis_Insulae
2355	human	http://human.owl#NCI_C33656	Sulcus_Limitans
2356	human	http://human.owl#NCI_C33657	Sulcus_Terminalis
2357	human	http://human.owl#NCI_C33658	Superficial_Abdominal_Muscle
2358	human	http://human.owl#NCI_C33659	Superficial_Cervical_Lymph_Node
2359	human	http://human.owl#NCI_C33660	Superficial_Fascia
2360	human	http://human.owl#NCI_C33661	Superficial_Femoral_Artery
2361	human	http://human.owl#NCI_C33662	Superficial_Intracranial_Venous_System
2362	human	http://human.owl#NCI_C33663	Superficial_Lymphatic_Vessel
2363	human	http://human.owl#NCI_C33664	Superficial_Middle_Cerebral_Vein
2364	human	http://human.owl#NCI_C33665	Superficial_Palmar_Arch
2365	human	http://human.owl#NCI_C33666	Superficial_Vein
2366	human	http://human.owl#NCI_C33667	Superficial_Vein_of_the_Hand
2367	human	http://human.owl#NCI_C33668	Superior_Anastomotic_Vein_of_the_Trolard
2368	human	http://human.owl#NCI_C33669	Superior_Cerebellar_Artery
2369	human	http://human.owl#NCI_C33670	Superior_Cerebellar_Cistern
2370	human	http://human.owl#NCI_C33671	Superior_Cerebellopontine_Cistern
2371	human	http://human.owl#NCI_C33672	Superior_Constrictor_Muscle
2372	human	http://human.owl#NCI_C33673	Superior_External_Articular_Artery
2373	human	http://human.owl#NCI_C33674	Superior_Frontal_Convolution
2374	human	http://human.owl#NCI_C33675	Superior_Frontal_Gyrus
2375	human	http://human.owl#NCI_C33676	Superior_Frontal_Sulcus
2376	human	http://human.owl#NCI_C33677	Superior_Hemorrhoidal_Artery
2377	human	http://human.owl#NCI_C33678	Superior_Hypophyseal_Artery
2378	human	http://human.owl#NCI_C33679	Superior_Infratentorial_Cistern
2379	human	http://human.owl#NCI_C33680	Superior_Intercostal_Vein
2380	human	http://human.owl#NCI_C33681	Superior_Internal_Articular_Artery
2381	human	http://human.owl#NCI_C33682	Superior_Maxillary_Bone
2382	human	http://human.owl#NCI_C33683	Superior_Maxillary_Nerve
2383	human	http://human.owl#NCI_C33684	Superior_Mediastinum
2384	human	http://human.owl#NCI_C33685	Superior_Mesenteric_Artery
2385	human	http://human.owl#NCI_C33686	Superior_Mesenteric_Artery_Branch
2386	human	http://human.owl#NCI_C33687	Superior_Mesenteric_Vein
2387	human	http://human.owl#NCI_C33688	Superior_Oblique_Muscle
2388	human	http://human.owl#NCI_C33689	Superior_Occipital_Convolution
2389	human	http://human.owl#NCI_C33690	Superior_Palpebral_Fold
2390	human	http://human.owl#NCI_C33691	Superior_Parathyroid_Gland
2391	human	http://human.owl#NCI_C33692	Superior_Parietal_Convolution
2392	human	http://human.owl#NCI_C33693	Superior_Profunda_Artery
2393	human	http://human.owl#NCI_C33694	Superior_Rectus_Muscle
2394	human	http://human.owl#NCI_C33695	Superior_Semicircular_Canal
2395	human	http://human.owl#NCI_C33696	Superior_Supratentorial_Cistern
2396	human	http://human.owl#NCI_C33697	Superior_Surface_of_the_Liver
2397	human	http://human.owl#NCI_C33698	Superior_Temporal_Convolution
2398	human	http://human.owl#NCI_C33699	Superior_Temporal_Gyrus
2399	human	http://human.owl#NCI_C33700	Superior_Temporal_Sulcus
2400	human	http://human.owl#NCI_C33701	Superior_Thoracic_Artery
2401	human	http://human.owl#NCI_C33702	Superior_Vena_Cava_Opening
2402	human	http://human.owl#NCI_C33703	Superior_Vestibular_Nucleus
2403	human	http://human.owl#NCI_C33704	Supporting_Cell_of_the_Nervous_System
2404	human	http://human.owl#NCI_C33705	Suprachorioid_Lamina
2405	human	http://human.owl#NCI_C33706	Supramarginal_Gyrus
2406	human	http://human.owl#NCI_C33707	Supra-orbital_Vein
2407	human	http://human.owl#NCI_C33708	Suprarenal_Artery
2408	human	http://human.owl#NCI_C33709	Supraspinatus
2409	human	http://human.owl#NCI_C33710	Supratentorial_Cistern
2410	human	http://human.owl#NCI_C33712	Sweat_Gland
2411	human	http://human.owl#NCI_C33713	Sweat_Gland_Duct
2412	human	http://human.owl#NCI_C33714	Sylvian_Cistern
2413	human	http://human.owl#NCI_C33716	Synarthrosis
2414	human	http://human.owl#NCI_C33717	Synovial_Bursa
2415	human	http://human.owl#NCI_C33718	Synovial_Fluid
2416	human	http://human.owl#NCI_C33719	Systemic_Vein
2417	human	http://human.owl#NCI_C33720	T1_Vertebra
2418	human	http://human.owl#NCI_C33721	T10_Vertebra
2419	human	http://human.owl#NCI_C33722	T11_Vertebra
2420	human	http://human.owl#NCI_C33723	T12_Vertebra
2421	human	http://human.owl#NCI_C33724	T2_Vertebra
2422	human	http://human.owl#NCI_C33725	T3_Vertebra
2423	human	http://human.owl#NCI_C33726	T4_Vertebra
2424	human	http://human.owl#NCI_C33727	T5_Vertebra
2425	human	http://human.owl#NCI_C33728	T6_Vertebra
2426	human	http://human.owl#NCI_C33729	T7_Vertebra
2427	human	http://human.owl#NCI_C33730	T8_Vertebra
2428	human	http://human.owl#NCI_C33731	T9_Vertebra
2429	human	http://human.owl#NCI_C33732	Tail_of_the_Epididymis
2430	human	http://human.owl#NCI_C33733	Tail_of_the_Spermatozoon
2431	human	http://human.owl#NCI_C33734	Tarsal_Artery
2432	human	http://human.owl#NCI_C33735	Tarsal_Joint
2433	human	http://human.owl#NCI_C33736	Tarsal_Plate
2434	human	http://human.owl#NCI_C33737	Tarsus_Bone
2435	human	http://human.owl#NCI_C33738	Taste_Pore
2436	human	http://human.owl#NCI_C33739	Tear
2437	human	http://human.owl#NCI_C33740	Tectorial_Membrane
2438	human	http://human.owl#NCI_C33741	Temporal_Artery
2439	human	http://human.owl#NCI_C33742	Temporal_Fossa
2440	human	http://human.owl#NCI_C33743	Temporal_Muscle
2441	human	http://human.owl#NCI_C33744	Temporal_Sulcus
2442	human	http://human.owl#NCI_C33745	Temporary_Tooth
2443	human	http://human.owl#NCI_C33746	Temporo-maxillary_Vein
2444	human	http://human.owl#NCI_C33747	Tendinocyte
2445	human	http://human.owl#NCI_C33748	Tensor_Tympani
2446	human	http://human.owl#NCI_C33749	Tentorium_Cerebelli
2447	human	http://human.owl#NCI_C33750	Teres_Major_Muscle
2448	human	http://human.owl#NCI_C33751	Teres_Minor_Muscle
2449	human	http://human.owl#NCI_C33752	Teres_Muscle
2450	human	http://human.owl#NCI_C33753	Terminal_Bar
2451	human	http://human.owl#NCI_C33754	Terminal_Bronchiole
2452	human	http://human.owl#NCI_C33755	Terminal_Bronchiole_Epithelium
2453	human	http://human.owl#NCI_C33756	Terminal_Ductal_Lobular_Unit_Cell
2454	human	http://human.owl#NCI_C33757	Terminal_Ileum
2455	human	http://human.owl#NCI_C33758	Testicular_Tissue
2456	human	http://human.owl#NCI_C33759	Thalamencephalon
2457	human	http://human.owl#NCI_C33760	Thalamostriate_Vein
2458	human	http://human.owl#NCI_C33761	Theca_Lutein_Cell
2459	human	http://human.owl#NCI_C33762	Thick_Filament
2460	human	http://human.owl#NCI_C33763	Thigh
2461	human	http://human.owl#NCI_C33765	Third_Portion_of_the_Duodenum
2462	human	http://human.owl#NCI_C33766	Thoracic_Aorta
2463	human	http://human.owl#NCI_C33767	Thoracic_Aorta_Branch
2464	human	http://human.owl#NCI_C33768	Thoracic_Duct
2465	human	http://human.owl#NCI_C33769	Thoracic_Lymph_Node
2466	human	http://human.owl#NCI_C33770	Thymic_Capsule
2467	human	http://human.owl#NCI_C33771	Thymic_Epithelial_Cell
2468	human	http://human.owl#NCI_C33772	Thymic_Lobule
2469	human	http://human.owl#NCI_C33773	Thymic_Trabecula
2470	human	http://human.owl#NCI_C33774	Thymus_Cortex
2471	human	http://human.owl#NCI_C33775	Thymus_Medulla
2472	human	http://human.owl#NCI_C33776	Thyroarytenoid_Muscle
2473	human	http://human.owl#NCI_C33777	Thyroepiglottic_Ligament
2474	human	http://human.owl#NCI_C33778	Thyroepiglottic_Muscle
2475	human	http://human.owl#NCI_C33779	Thyrohyoid_Ligament
2476	human	http://human.owl#NCI_C33780	Thyroid_Cartilage
2477	human	http://human.owl#NCI_C33781	Thyroid_Gland_Capsule
2478	human	http://human.owl#NCI_C33782	Thyroid_Gland_Follicle
2479	human	http://human.owl#NCI_C33783	Thyroid_Gland_Follicular_Cell
2480	human	http://human.owl#NCI_C33784	Thyroid_Gland_Lobe
2481	human	http://human.owl#NCI_C33785	Thyroid_Gland_Tissue
2482	human	http://human.owl#NCI_C33786	Thyrotrope_Cell
2483	human	http://human.owl#NCI_C33787	Tibial_Vein
2484	human	http://human.owl#NCI_C33788	Toe
2485	human	http://human.owl#NCI_C33789	Toe_Joint
2486	human	http://human.owl#NCI_C33790	Toe_Nail
2487	human	http://human.owl#NCI_C33791	Tonsillar_Crypt
2488	human	http://human.owl#NCI_C33792	Tonsillohemispheric_Artery
2489	human	http://human.owl#NCI_C33793	Tooth_Cell
2490	human	http://human.owl#NCI_C33794	Tooth_Tissue
2491	human	http://human.owl#NCI_C33795	Torcular_Herophilli
2492	human	http://human.owl#NCI_C33796	Totipotent_Neuroepithelial_Stem_Cell
2493	human	http://human.owl#NCI_C33797	Tracheal_Epithelium
2494	human	http://human.owl#NCI_C33798	Tract_of_Burdach
2495	human	http://human.owl#NCI_C33799	Tract_of_Goll
2496	human	http://human.owl#NCI_C33800	Tract_of_Lissauer
2497	human	http://human.owl#NCI_C33801	Tragus
2498	human	http://human.owl#NCI_C33803	Transitional_Zone_of_the_Prostatic_Parenchyma
2499	human	http://human.owl#NCI_C33805	Transversalis
2500	human	http://human.owl#NCI_C33806	Transverse_Fissure
2501	human	http://human.owl#NCI_C33807	Transverse_Rectal_Fold
2502	human	http://human.owl#NCI_C33809	Trapezius_Muscle
2503	human	http://human.owl#NCI_C33810	Triangular_Ligament
2504	human	http://human.owl#NCI_C33811	Triangular_Part_of_the_Inferior_Frontal_Gyrus
2505	human	http://human.owl#NCI_C33812	Triceps
2506	human	http://human.owl#NCI_C33813	Trigonum_Olfactorium
2507	human	http://human.owl#NCI_C33814	Trochanter
2508	human	http://human.owl#NCI_C33815	True_Vocal_Cord
2509	human	http://human.owl#NCI_C33816	Trunk
2510	human	http://human.owl#NCI_C33817	Tuber_Cinereum
2511	human	http://human.owl#NCI_C33818	Tunica_Adventitia
2512	human	http://human.owl#NCI_C33819	Tunica_Albuginea
2513	human	http://human.owl#NCI_C33820	Tunica_Intima
2514	human	http://human.owl#NCI_C33821	Tunica_Media
2515	human	http://human.owl#NCI_C33822	Tunica_Vaginalis
2516	human	http://human.owl#NCI_C33823	Tunica_Vasculosa
2517	human	http://human.owl#NCI_C33824	Type_I_Epithelial_Receptor_Cell
2518	human	http://human.owl#NCI_C33825	Type_II_Epithelial_Receptor_Cell
2519	human	http://human.owl#NCI_C33826	Ulnar_Artery_Branch
2520	human	http://human.owl#NCI_C33828	Umbilical_Fissure
2521	human	http://human.owl#NCI_C33829	Umbilical_Region
2522	human	http://human.owl#NCI_C33831	Uncus
2523	human	http://human.owl#NCI_C33832	Undersurface_of_the_Frontal_Lobe
2524	human	http://human.owl#NCI_C33833	Undersurface_of_the_Temporal_Lobe
2525	human	http://human.owl#NCI_C33834	Unipolar_Neuron
2526	human	http://human.owl#NCI_C33835	Unmyelinated_Nerve_Fiber
2527	human	http://human.owl#NCI_C33836	Upper_Esophageal_Sphincter
2528	human	http://human.owl#NCI_C33837	Upper_Gastrointestinal_Tract
2529	human	http://human.owl#NCI_C33838	Upper_Opening_of_the_Thorax
2530	human	http://human.owl#NCI_C33839	Upper_Respiratory_System
2531	human	http://human.owl#NCI_C33840	Urinary_Space
2532	human	http://human.owl#NCI_C33841	Urothelial_Cell
2533	human	http://human.owl#NCI_C33842	Uterine_Gland
2534	human	http://human.owl#NCI_C33843	Utero-Vesical_Pouch
2535	human	http://human.owl#NCI_C33844	Utricle
2536	human	http://human.owl#NCI_C33845	Utriculosaccular_Duct
2537	human	http://human.owl#NCI_C33847	Vagal_Triangle
2538	human	http://human.owl#NCI_C33848	Vaginal_Fornix
2539	human	http://human.owl#NCI_C33849	Cardiac_Valve_Cusp
2540	human	http://human.owl#NCI_C33850	Valve_of_Kerckring
2541	human	http://human.owl#NCI_C33851	Valve_of_Vieussens
2542	human	http://human.owl#NCI_C33852	Vasa_Vasorum
2543	human	http://human.owl#NCI_C33853	Vascular_Smooth_Muscle_Tissue
2544	human	http://human.owl#NCI_C33854	Vascular_System
2545	human	http://human.owl#NCI_C33855	Great_Cerebral_Vein_of_Galen
2546	human	http://human.owl#NCI_C33856	Vein_of_the_Head_or_Neck
2547	human	http://human.owl#NCI_C33857	Velum_Interpositum_Cistern
2548	human	http://human.owl#NCI_C33858	Venous_System
2549	human	http://human.owl#NCI_C33859	Ventral_Horn_of_the_Spinal_Cord
2550	human	http://human.owl#NCI_C33860	Ventral_Nerve_Root
2551	human	http://human.owl#NCI_C33861	Ventroanterior_Nucleus_of_the_Thalamus
2552	human	http://human.owl#NCI_C33862	Ventrolateral_Nucleus_of_the_Thalamus
2553	human	http://human.owl#NCI_C33863	Ventroposterior_Lateral_Nucleus_of_the_Thalamus
2554	human	http://human.owl#NCI_C33864	Ventroposterior_Medial_Nucleus_of_the_Thalamus
2555	human	http://human.owl#NCI_C33865	Vermian_Cistern
2556	human	http://human.owl#NCI_C33866	Vermis
2557	human	http://human.owl#NCI_C33867	Vertebral_Artery_Branch
2558	human	http://human.owl#NCI_C33868	Vertebral_Bone
2559	human	http://human.owl#NCI_C33869	Vertebral_Canal
2560	human	http://human.owl#NCI_C33870	Vestibular_Ganglion
2561	human	http://human.owl#NCI_C33871	Vestibular_Labyrinth
2562	human	http://human.owl#NCI_C33873	Vestibule
2563	human	http://human.owl#NCI_C33874	Villus
2564	human	http://human.owl#NCI_C33876	Virchow_s_Cell
2565	human	http://human.owl#NCI_C33877	Visceral_Afferent_Neuron
2566	human	http://human.owl#NCI_C33878	Visceral_Efferent_Neuron
2567	human	http://human.owl#NCI_C33879	Visceral_Layer_of_Bowman_s_Capsule
2568	human	http://human.owl#NCI_C33880	Visceral_Part_of_the_Peritoneum
2569	human	http://human.owl#NCI_C33881	Visceral_Pleura
2570	human	http://human.owl#NCI_C33882	Visceral_Striated_Muscle_Tissue
2571	human	http://human.owl#NCI_C33883	Visceral_Surface_of_the_Liver
2572	human	http://human.owl#NCI_C33884	Vitreous_Body
2573	human	http://human.owl#NCI_C33885	Vitreous_Chamber
2574	human	http://human.owl#NCI_C33886	Vocalis_Muscle
2575	human	http://human.owl#NCI_C33888	Vomer
2576	human	http://human.owl#NCI_C33889	White_Adipose_Tissue
2577	human	http://human.owl#NCI_C33890	White_Commissure
2578	human	http://human.owl#NCI_C33891	White_Fiber
2579	human	http://human.owl#NCI_C33892	White_Matter
2580	human	http://human.owl#NCI_C33893	White_Matter_of_the_Spinal_Cord
2581	human	http://human.owl#NCI_C33894	Wrist_Joint
2582	human	http://human.owl#NCI_C33895	Xiphoid_Process
2583	human	http://human.owl#NCI_C33896	Zona_Pellucida
2584	human	http://human.owl#NCI_C33897	Zygomatic_Arch
2585	human	http://human.owl#NCI_C33898	Zygomatic_Fossa
2586	human	http://human.owl#NCI_C33904	Other_Anatomic_Concept
2587	human	http://human.owl#NCI_C33914	Endocervical_Columnar_Cell
2588	human	http://human.owl#NCI_C33915	Ectocervical_Squamous_Cell
2589	human	http://human.owl#NCI_C33916	Reserve_Cell
2590	human	http://human.owl#NCI_C33917	Trophoblastic_Cell
2591	human	http://human.owl#NCI_C33920	Intermediate_Trophoblast
2592	human	http://human.owl#NCI_C33921	Endometrial_Stromal_Cell
2593	human	http://human.owl#NCI_C33922	Mucinous_Bronchial_Cell
2594	human	http://human.owl#NCI_C33923	Glandular_Cell
2595	human	http://human.owl#NCI_C33925	Thyroid_Gland_Oxyphil_Cell
2596	human	http://human.owl#NCI_C33926	B-Prolymphocyte
2597	human	http://human.owl#NCI_C33927	T-Prolymphocyte
2598	human	http://human.owl#NCI_C33929	Left_Colon
2599	human	http://human.owl#NCI_C33930	T-Lymphoblast
2600	human	http://human.owl#NCI_C33931	B-Lymphoblast
2601	human	http://human.owl#NCI_C33952	Thymic_Tissue
2602	human	http://human.owl#NCI_C33966	Central_Nervous_System_Part
2603	human	http://human.owl#NCI_C33968	Peripheral_Nervous_System_Part
2604	human	http://human.owl#NCI_C33969	Spinal_Cord_Part
2605	human	http://human.owl#NCI_C33989	Endocervical_Mucosa
2606	human	http://human.owl#NCI_C33990	Ectocervical_Mucosa
2607	human	http://human.owl#NCI_C34003	Hypochondrial_Region
2608	human	http://human.owl#NCI_C34004	Lumbar_Region
2609	human	http://human.owl#NCI_C34005	Right_Kidney
2610	human	http://human.owl#NCI_C34006	Left_Kidney
2611	human	http://human.owl#NCI_C34007	Fossa
2612	human	http://human.owl#NCI_C34008	Round_Ligament_of_the_Liver
2613	human	http://human.owl#NCI_C34009	Round_Ligament_of_the_Uterus
2614	human	http://human.owl#NCI_C34012	Radial_Artery_of_the_Upper_Extremity
2615	human	http://human.owl#NCI_C34013	Radial_Artery_of_the_Endometrium
2616	human	http://human.owl#NCI_C34021	Lung_Lobe
2617	human	http://human.owl#NCI_C34022	Anatomic_Surface
2618	human	http://human.owl#NCI_C34023	Posterior_Surface_of_the_Kidney
2619	human	http://human.owl#NCI_C34027	Aortic_Segment
2620	human	http://human.owl#NCI_C34028	Kidney_Part
2621	human	http://human.owl#NCI_C34029	Mediastinum_Part
2622	human	http://human.owl#NCI_C34030	Organ_Capsule
2623	human	http://human.owl#NCI_C34032	Immunoblast
2624	human	http://human.owl#NCI_C34033	B-Immunoblast
2625	human	http://human.owl#NCI_C34034	T-Immunoblast
2626	human	http://human.owl#NCI_C34060	Autonomic_Nervous_System_Part
2627	human	http://human.owl#NCI_C34061	Reproductive_System_Part
2628	human	http://human.owl#NCI_C34062	Exocrine_Gland_Fluid_or_Secretion
2629	human	http://human.owl#NCI_C34076	Skeletal_System_Part
2630	human	http://human.owl#NCI_C34082	Gastrointestinal_Tract
2631	human	http://human.owl#NCI_C34086	Splenic_Tissue
2632	human	http://human.owl#NCI_C38322	Marginal_Zone_B-Lymphocyte_of_Nodal_Type
2633	human	http://human.owl#NCI_C38323	Peripheral_Epidermotropic_T-Lymphocyte
2634	human	http://human.owl#NCI_C38324	Mature_Cytotoxic_T-Lymphocyte
2635	human	http://human.owl#NCI_C38325	Immature_T-Lymphocyte
2636	human	http://human.owl#NCI_C38326	Immature_Peripheral_Gamma-Delta_Cell_of_Cytotoxic_Type
2637	human	http://human.owl#NCI_C38327	Immature_Peripheral_Alpha-Beta_Cell_of_Cytotoxic_Type
2638	human	http://human.owl#NCI_C38329	Thymic_B-Lymphocyte
2639	human	http://human.owl#NCI_C38330	Peripheral_B-Lymphocyte
2640	human	http://human.owl#NCI_C38331	Intraepithelial_T-Lymphocyte
2641	human	http://human.owl#NCI_C38332	Peripheral_B-Lymphocyte_of_Inner_Mantle_Zone
2642	human	http://human.owl#NCI_C38333	Activated_B-Lymphocyte
2643	human	http://human.owl#NCI_C38334	Postgerminal_Center_Marginal_Zone_B-Lymphocyte
2644	human	http://human.owl#NCI_C38335	Germinal_Center_B-Lymphocyte
2645	human	http://human.owl#NCI_C38336	Interdigitating_Dendritic_Cell
2646	human	http://human.owl#NCI_C38337	Naive_Pregerminal_Center_B-Lymphocyte
2647	human	http://human.owl#NCI_C38339	Postgerminal_Center_Memory_B-Lymphocyte
2648	human	http://human.owl#NCI_C38340	Postgerminal_Center_B-Lymphocyte
2649	human	http://human.owl#NCI_C38341	Postgerminal_Center_B-Lymphocyte_of_Unknown_Differentiation_Stage
2650	human	http://human.owl#NCI_C38434	Peripheral_Post-Thymic_T-Lymphocyte
2651	human	http://human.owl#NCI_C38436	Mature_B-Lymphocyte_at_the_Germinal_Center_Stage_of_Differentiation
2652	human	http://human.owl#NCI_C38439	Mature_Lymphocyte
2653	human	http://human.owl#NCI_C38465	Hair_Part
2654	human	http://human.owl#NCI_C38466	Lymph_Node_Part
2655	human	http://human.owl#NCI_C38467	Interfollicular_Area_of_the_Lymph_Node
2656	human	http://human.owl#NCI_C38510	Spleen_Part
2657	human	http://human.owl#NCI_C38515	Thymic_Lymphoid_Tissue
2658	human	http://human.owl#NCI_C38516	Tonsilar_Tissue
2659	human	http://human.owl#NCI_C38518	Tonsillar_Lymphoid_Tissue
2660	human	http://human.owl#NCI_C38574	Syncytiotrophoblastic_Cell
