mid	mouse_id	human_id	conf
3384	1412	3036	1.0000
3385	1412	503	0.5000
3386	1412	2945	0.3333
3387	1413	503	0.3333
3388	1414	503	0.5000
3389	1414	2945	0.3333
3390	1414	3034	0.3333
3391	1415	1192	1.0000
3392	1415	642	0.5000
3393	1415	419	0.3333
3394	1416	419	0.6667
3395	1416	642	0.3333
3396	1417	419	0.6667
3397	1417	642	0.3333
3398	1418	419	0.6667
3399	1418	642	0.3333
3400	1419	419	0.6667
3401	1419	642	0.3333
3402	1420	419	0.6667
3403	1420	642	0.3333
3404	1421	419	0.6667
3405	1421	642	0.3333
3406	1422	419	0.6667
3407	1422	642	0.3333
3408	1423	467	0.6667
3409	1423	642	0.3333
3410	1424	467	0.6667
3411	1424	642	0.3333
3412	1425	467	0.6667
3413	1425	642	0.3333
3414	1426	467	0.6667
3415	1426	642	0.3333
3416	1427	467	0.6667
3417	1427	642	0.3333
3418	1428	467	0.6667
3419	1428	642	0.3333
3420	1429	571	0.6667
3421	1429	642	0.3333
3422	1430	571	0.6667
3423	1430	642	0.3333
3424	1431	571	0.6667
3425	1431	642	0.3333
3426	1432	571	0.6667
3427	1432	642	0.3333
3428	1433	519	0.6667
3429	1433	642	0.3333
3430	1434	519	0.6667
3431	1434	642	0.3333
3432	1435	519	0.6667
3433	1435	642	0.3333
3434	1436	519	0.6667
3435	1436	642	0.3333
3436	1437	519	0.6667
3437	1437	642	0.3333
3438	1438	519	0.6667
3439	1438	642	0.3333
3440	1439	519	0.6667
3441	1439	642	0.3333
3442	1440	519	0.6667
3443	1440	642	0.3333
3444	1441	519	0.6667
3445	1441	642	0.3333
3446	1442	519	0.6667
3447	1442	642	0.3333
3448	1443	519	0.6667
3449	1443	642	0.3333
3450	1444	519	0.6667
3451	1444	642	0.3333
3452	1445	519	0.6667
3453	1445	642	0.3333
3454	1448	1031	0.6667
3455	1448	642	0.3333
3456	1449	642	0.3333
3457	1450	642	0.3333
3458	1451	642	0.3333
3459	1452	570	1.0000
3460	1452	720	0.5000
3461	1452	36	0.3333
3462	1453	539	0.3333
3463	1453	570	0.3333
3464	1453	689	0.3333
3465	1454	129	1.0000
3466	1454	193	0.5000
3467	1454	414	0.5000
3468	1455	2328	0.6667
3469	1455	167	0.3333
3470	1456	3021	1.0000
3471	1456	129	0.5000
3472	1456	193	0.3333
3473	1457	129	0.5000
3474	1457	193	0.3333
3475	1457	414	0.3333
3476	1458	129	0.5000
3477	1458	193	0.3333
3478	1458	414	0.3333
3479	1459	129	0.5000
3480	1459	193	0.3333
3481	1459	414	0.3333
3482	1461	1455	1.0000
3483	1461	129	0.5000
3484	1461	54	0.3333
3485	1462	129	0.5000
3486	1462	193	0.3333
3487	1462	414	0.3333
3488	1463	479	1.0000
3489	1463	129	0.5000
3490	1463	121	0.3333
3491	1464	488	1.0000
3492	1464	129	0.5000
3493	1464	193	0.3333
3494	1465	129	0.5000
3495	1465	193	0.3333
3496	1465	414	0.3333
3497	1466	129	0.5000
3498	1466	193	0.3333
3499	1466	414	0.3333
3500	1467	511	1.0000
3501	1467	129	0.5000
3502	1467	55	0.3333
3503	1468	129	0.5000
3504	1468	193	0.3333
3505	1468	414	0.3333
3506	1469	129	0.5000
3507	1469	193	0.3333
3508	1469	414	0.3333
3509	1471	518	1.0000
3510	1471	129	0.5000
3511	1471	119	0.3333
3512	1472	518	0.5000
3513	1473	129	0.5000
3514	1473	193	0.3333
3515	1473	414	0.3333
3516	1474	2808	0.5000
3517	1474	2869	0.4000
3518	1474	2873	0.4000
3519	1475	2869	0.6000
3520	1475	1803	0.4000
3521	1475	1805	0.4000
3522	1476	129	0.5000
3523	1476	193	0.3333
3524	1476	414	0.3333
3525	1477	435	1.0000
3526	1477	129	0.5000
3527	1477	53	0.3333
3528	1478	1559	1.0000
3529	1478	129	0.5000
3530	1478	193	0.3333
3531	1479	129	0.5000
3532	1479	193	0.3333
3533	1479	414	0.3333
3534	1480	1704	1.0000
3535	1480	129	0.5000
3536	1480	112	0.3333
3537	1481	63	1.0000
3538	1482	63	0.3333
3539	1483	63	0.3333
3540	1485	925	1.0000
3541	1486	925	0.3333
3542	1488	1919	1.0000
3543	1488	129	0.5000
3544	1488	187	0.3333
3545	1489	3050	1.0000
3546	1489	129	0.5000
3547	1489	193	0.3333
3548	1490	129	0.5000
3549	1490	2575	0.5000
3550	1490	193	0.3333
3551	1491	129	0.5000
3552	1491	193	0.3333
3553	1491	414	0.3333
3554	1492	722	0.3333
3555	1496	426	0.3333
3556	1499	1689	0.6667
3557	1499	722	0.5000
3558	1499	950	0.3333
3559	1500	2222	1.0000
3560	1500	722	0.5000
3561	1500	950	0.3333
3562	1501	2317	1.0000
3563	1501	722	0.5000
3564	1501	950	0.3333
3565	1502	2945	1.0000
3566	1502	503	0.5000
3567	1502	722	0.5000
3568	1503	1245	1.0000
3569	1503	722	0.5000
3570	1503	950	0.3333
3571	1504	1247	1.0000
3572	1504	722	0.5000
3573	1504	950	0.3333
3574	1505	722	0.5000
3575	1505	950	0.3333
3576	1505	976	0.3333
3577	1506	2319	1.0000
3578	1506	722	0.5000
3579	1506	950	0.3333
3580	1507	2946	0.6667
3581	1507	722	0.3333
3582	1508	570	0.6667
3583	1508	2946	0.6667
3584	1508	720	0.3333
3585	1509	1036	0.5000
3586	1509	1932	0.4000
3587	1509	722	0.3333
3588	1510	722	0.3333
3589	1511	141	0.6667
3590	1511	916	0.5000
3591	1511	311	0.4000
3592	1512	141	0.6667
3593	1512	916	0.5000
3594	1512	311	0.4000
3595	1513	141	0.6667
3596	1513	916	0.5000
3597	1513	311	0.4000
3598	1514	141	0.5000
3599	1514	2918	0.5000
3600	1514	2927	0.5000
3601	1516	760	0.3333
3602	1516	2806	0.3333
3603	1519	138	0.5000
3604	1519	1205	0.3333
3605	1520	138	0.5000
3606	1520	1205	0.3333
3607	1521	969	0.5000
3608	1521	728	0.4000
3609	1521	2796	0.4000
3610	1522	1375	1.0000
3611	1522	1634	0.5000
3612	1522	935	0.3333
3613	1523	969	0.5000
3614	1523	199	0.4000
3615	1523	692	0.3333
3616	1525	1634	1.0000
3617	1525	1375	0.5000
3618	1525	935	0.3333
3619	1526	1721	0.5000
3620	1526	2274	0.5000
3621	1526	1263	0.3333
3622	1527	434	0.5000
3623	1527	460	0.5000
3624	1527	142	0.3333
3625	1528	460	0.5000
3626	1528	820	0.5000
3627	1528	7	0.3333
3628	1529	460	0.5000
3629	1529	822	0.5000
3630	1529	142	0.3333
3631	1530	199	0.5000
3632	1530	692	0.4000
3633	1530	2543	0.4000
3634	1531	143	0.5000
3635	1532	42	1.0000
3636	1532	145	0.5000
3637	1532	45	0.3333
3638	1533	45	1.0000
3639	1533	145	0.5000
3640	1533	42	0.3333
3641	1534	148	1.0000
3642	1534	145	0.5000
3643	1534	42	0.3333
3644	1535	1721	0.6000
3645	1535	142	0.5000
3646	1535	2274	0.3333
3647	1536	142	0.6667
3648	1536	434	0.3333
3649	1536	460	0.3333
3650	1537	142	0.6667
3651	1537	460	0.3333
3652	1537	822	0.3333
3653	1538	142	0.5000
3654	1538	199	0.4000
3655	1538	692	0.3333
3656	1539	142	0.3333
3657	1540	142	0.3333
3658	1541	493	0.6000
3659	1541	2959	0.4286
3660	1541	2960	0.4286
3661	1542	698	1.0000
3662	1542	401	0.5000
3663	1542	1248	0.5000
3664	1543	2274	0.6000
3665	1543	149	0.5000
3666	1543	1721	0.3333
3667	1544	149	0.6667
3668	1544	434	0.3333
3669	1544	460	0.3333
3670	1545	2894	0.6000
3671	1545	149	0.5000
3672	1545	1715	0.5000
3673	1546	149	0.6667
3674	1546	460	0.3333
3675	1546	1874	0.3333
3676	1548	493	0.6000
3677	1548	2959	0.4286
3678	1548	2960	0.4286
3679	1549	149	0.6667
3680	1549	460	0.3333
3681	1549	822	0.3333
3682	1550	149	0.5000
3683	1550	199	0.4000
3684	1550	692	0.3333
3685	1551	149	0.3333
3686	1552	149	0.3333
3687	1553	149	0.6667
3688	1553	2281	0.5000
3689	1553	460	0.3333
3690	1554	149	0.6667
3691	1554	460	0.3333
3692	1554	2563	0.3333
3693	1556	152	0.5000
3694	1556	434	0.5000
3695	1556	28	0.3333
3696	1557	1066	0.5000
3697	1557	152	0.3333
3698	1557	434	0.3333
3699	1558	566	0.6667
3700	1558	831	0.5000
3701	1558	833	0.5000
3702	1559	1715	0.6667
3703	1559	2805	0.5000
3704	1559	2832	0.5000
3705	1560	152	0.5000
3706	1560	1874	0.5000
3707	1560	28	0.3333
3708	1561	152	0.3333
3709	1562	152	0.5000
3710	1562	822	0.5000
3711	1562	28	0.3333
3712	1563	728	0.5000
3713	1563	2796	0.5000
3714	1563	2898	0.4000
3715	1564	199	0.5000
3716	1564	692	0.4000
3717	1564	2543	0.4000
3718	1565	199	0.3333
3719	1566	199	0.3333
3720	1567	2852	1.0000
3721	1567	434	0.5000
3722	1567	566	0.3333
3723	1568	1	0.5000
3724	1568	4	0.3333
3725	1568	7	0.3333
3726	1569	728	0.5000
3727	1569	2796	0.5000
3728	1569	2898	0.4000
3729	1570	64	1.0000
3730	1570	1	0.5000
3731	1570	230	0.5000
3732	1571	136	0.3333
3733	1572	1992	0.3333
3734	1573	1341	1.0000
3735	1573	156	0.5000
3736	1573	46	0.3333
3737	1574	10	0.5000
3738	1574	11	0.3333
3739	1574	12	0.3333
3740	1575	1994	0.6667
3741	1575	863	0.5000
3742	1575	14	0.3333
3743	1576	190	1.0000
3744	1576	863	0.5000
3745	1576	2019	0.5000
3746	1577	653	0.5000
3747	1577	1326	0.5000
3748	1577	2877	0.4000
3749	1578	189	0.6667
3750	1578	15	0.5000
3751	1578	690	0.5000
3752	1579	15	0.6667
3753	1579	863	0.5000
3754	1579	14	0.3333
3755	1580	14	1.0000
3756	1580	863	0.5000
3757	1580	106	0.3333
3758	1582	806	0.6667
3759	1582	838	0.5000
3760	1582	2435	0.3333
3761	1583	2897	1.0000
3762	1583	185	0.5000
3763	1583	434	0.5000
3764	1584	2001	1.0000
3765	1584	185	0.5000
3766	1584	9	0.3333
3767	1585	1186	1.0000
3768	1585	1428	0.3333
3769	1585	1441	0.3333
3770	1586	1464	1.0000
3771	1586	1186	0.3333
3772	1586	1428	0.3333
3773	1587	2898	0.7500
3774	1587	3014	0.6667
3775	1587	728	0.5000
3776	1588	1067	0.3333
3777	1588	1296	0.3333
3778	1588	1712	0.3333
3779	1589	1186	0.3333
3780	1589	1296	0.3333
3781	1589	1428	0.3333
3782	1590	1296	1.0000
3783	1590	2308	0.3333
3784	1590	2995	0.3333
3785	1591	2951	1.0000
3786	1591	2802	0.6667
3787	1591	2950	0.5000
3788	1592	2972	1.0000
3789	1592	2801	0.6667
3790	1592	2951	0.5000
3791	1593	2952	1.0000
3792	1593	2802	0.6667
3793	1593	2950	0.5000
3794	1594	2973	1.0000
3795	1594	2801	0.6667
3796	1594	2952	0.5000
3797	1595	256	0.3333
3798	1595	705	0.3333
3799	1595	1338	0.3333
3800	1596	2875	1.0000
3801	1596	434	0.5000
3802	1596	484	0.5000
3803	1599	154	0.3333
3804	1600	154	0.5000
3805	1600	434	0.5000
3806	1600	35	0.3333
3807	1601	566	0.6667
3808	1601	831	0.5000
3809	1601	833	0.5000
3810	1602	35	1.0000
3811	1602	154	0.5000
3812	1602	872	0.5000
3813	1603	154	0.3333
3814	1605	40	0.6667
3815	1605	154	0.3333
3816	1606	39	0.6667
3817	1606	154	0.3333
3818	1607	154	0.5000
3819	1607	1874	0.5000
3820	1607	35	0.3333
3821	1608	1313	0.3333
3822	1608	3024	0.3333
3823	1609	724	0.3333
3824	1610	724	0.3333
3825	1611	3038	0.3333
3826	1612	1408	1.0000
3827	1612	724	0.5000
3828	1612	90	0.3333
3829	1613	1775	1.0000
3830	1613	1958	0.5000
3831	1613	39	0.3333
3832	1614	154	0.3333
3833	1615	154	0.3333
3834	1616	154	0.5000
3835	1616	822	0.5000
3836	1616	35	0.3333
3837	1617	199	0.5000
3838	1617	692	0.4000
3839	1617	2543	0.4000
3840	1618	199	0.3333
3841	1619	2759	1.0000
3842	1619	2760	0.7500
3843	1619	2761	0.7500
3844	1620	403	0.7500
3845	1620	2760	0.6000
3846	1620	139	0.5000
3847	1621	424	1.0000
3848	1621	139	0.6667
3849	1621	403	0.5000
3850	1622	1090	0.4000
3851	1622	177	0.3333
3852	1622	434	0.3333
3853	1623	2805	0.7500
3854	1623	1715	0.5000
3855	1623	2832	0.4000
3856	1624	177	0.3333
3857	1624	822	0.3333
3858	1625	199	0.4000
3859	1625	692	0.3333
3860	1625	2543	0.3333
3861	1626	1540	0.5000
3862	1626	1214	0.4000
3863	1626	1400	0.4000
3864	1627	1540	0.5000
3865	1627	2677	0.5000
3866	1627	2678	0.5000
3867	1628	1755	1.0000
3868	1628	1540	0.6667
3869	1628	2677	0.6000
3870	1629	2193	1.0000
3871	1629	1540	0.6667
3872	1629	2678	0.6000
3873	1630	1540	0.5000
3874	1630	199	0.4000
3875	1630	1214	0.4000
3876	1631	1760	0.7500
3877	1631	2947	0.5000
3878	1631	767	0.4000
3879	1632	1760	0.7500
3880	1632	2947	0.5000
3881	1632	2198	0.4000
3882	1633	155	0.3333
3883	1634	637	0.3333
3884	1634	2025	0.3333
3885	1634	2137	0.3333
3886	1635	637	0.3333
3887	1635	2026	0.3333
3888	1635	2138	0.3333
3889	1636	653	0.5000
3890	1636	49	0.3333
3891	1636	123	0.3333
3892	1637	1032	0.3333
3893	1638	205	0.5000
3894	1638	159	0.3333
3895	1638	463	0.3333
3896	1639	463	0.6667
3897	1639	205	0.3333
3898	1640	1238	1.0000
3899	1640	1031	0.3333
3900	1640	1240	0.3333
3901	1641	463	0.3333
3902	1641	464	0.3333
3903	1641	500	0.3333
3904	1642	464	0.6667
3905	1643	464	0.6667
3906	1644	603	1.0000
3907	1644	2151	0.5000
3908	1644	463	0.3333
3909	1645	2610	1.0000
3910	1645	178	0.5000
3911	1645	587	0.3333
3912	1646	847	1.0000
3913	1647	1351	1.0000
3914	1647	1500	0.6667
3915	1647	2835	0.6667
3916	1648	1499	0.7500
3917	1648	840	0.5000
3918	1648	1500	0.5000
3919	1649	602	0.3333
3920	1649	757	0.3333
3921	1649	761	0.3333
3922	1651	1986	0.4000
3923	1652	2173	0.6667
3924	1653	2531	1.0000
3925	1653	176	0.3333
3926	1653	648	0.3333
3927	1654	2883	0.6667
3928	1654	2938	0.6667
3929	1654	1311	0.5000
3930	1655	1311	1.0000
3931	1655	2938	0.6667
3932	1656	1311	0.7500
3933	1656	2938	0.5000
3934	1657	1311	0.6000
3935	1657	1830	0.4000
3936	1657	2938	0.4000
3937	1658	2938	0.6667
3938	1658	1311	0.5000
3939	1658	2135	0.5000
3940	1659	2938	0.5000
3941	1659	1311	0.4000
3942	1659	2135	0.4000
3943	1660	2938	0.5000
3944	1660	1311	0.4000
3945	1660	2135	0.4000
3946	1661	2938	0.4000
3947	1661	1311	0.3333
3948	1661	2135	0.3333
3949	1662	1311	0.6000
3950	1662	2938	0.4000
3951	1663	725	0.3333
3952	1663	1682	0.3333
3953	1663	2883	0.3333
3954	1664	1799	1.0000
3955	1664	1047	0.4000
3956	1664	1301	0.4000
3957	1665	1047	0.8000
3958	1665	1301	0.5000
3959	1665	1799	0.5000
3960	1666	1047	0.5714
3961	1666	1301	0.3750
3962	1666	1799	0.3333
3963	1667	1047	0.5714
3964	1667	1301	0.3750
3965	1667	1799	0.3333
3966	1668	1301	0.8000
3967	1668	1047	0.5000
3968	1668	1799	0.5000
3969	1669	2882	1.0000
3970	1669	840	0.5000
3971	1669	2883	0.5000
3972	1670	2884	1.0000
3973	1670	2883	0.6667
3974	1670	2882	0.4000
3975	1671	405	0.6667
3976	1671	1092	0.5000
3977	1671	178	0.3333
3978	1672	2609	1.0000
3979	1672	178	0.5000
3980	1672	146	0.3333
3981	1673	2921	1.0000
3982	1673	179	0.5000
3983	1673	587	0.3333
3984	1674	2924	1.0000
3985	1674	179	0.5000
3986	1674	146	0.3333
3987	1675	2906	1.0000
3988	1675	180	0.5000
3989	1675	434	0.5000
3990	1676	180	0.5000
3991	1676	601	0.5000
3992	1676	1416	0.3333
3993	1677	180	0.5000
3994	1677	863	0.5000
3995	1677	14	0.3333
3996	1678	1715	0.6667
3997	1678	2805	0.5000
3998	1678	2832	0.5000
3999	1679	728	0.5000
4000	1679	2796	0.5000
4001	1679	2898	0.4000
4002	1680	199	0.5000
4003	1680	692	0.4000
4004	1680	2543	0.4000
4005	1681	1084	0.6667
4006	1681	1086	0.5000
4007	1681	177	0.3333
4008	1682	177	0.3333
4009	1682	601	0.3333
4010	1683	2804	0.5000
4011	1683	1490	0.4000
4012	1684	2805	0.7500
4013	1684	1715	0.5000
4014	1684	2832	0.4000
4015	1685	177	0.3333
4016	1685	822	0.3333
4017	1686	199	0.4000
4018	1686	692	0.3333
4019	1686	2543	0.3333
4020	1687	199	0.3333
4021	1688	104	0.4000
4022	1688	1925	0.4000
4023	1688	199	0.3333
4024	1689	99	0.4000
4025	1689	199	0.3333
4026	1691	863	0.5000
4027	1691	14	0.3333
4028	1691	106	0.3333
4029	1692	863	0.3333
4030	1693	1764	1.0000
4031	1693	167	0.5000
4032	1693	587	0.3333
4033	1694	2204	1.0000
4034	1694	167	0.5000
4035	1694	146	0.3333
4036	1695	167	0.5000
4037	1695	602	0.3333
4038	1695	757	0.3333
4039	1696	167	0.5000
4040	1696	861	0.3333
4041	1696	1340	0.3333
4042	1697	1514	0.6667
4043	1697	167	0.3333
4044	1698	167	0.3333
4045	1699	2127	0.6667
4046	1699	167	0.3333
4047	1700	1492	0.6667
4048	1700	167	0.3333
4049	1700	434	0.3333
4050	1701	167	0.5000
4051	1701	310	0.3333
4052	1701	1340	0.3333
4053	1702	167	0.3333
4054	1703	167	0.3333
4055	1704	2583	1.0000
4056	1705	587	0.3333
4057	1705	589	0.3333
4058	1705	1762	0.3333
4059	1706	146	0.3333
4060	1706	586	0.3333
4061	1706	588	0.3333
4062	1707	434	0.5000
4063	1707	566	0.3333
4064	1707	585	0.3333
4065	1708	834	0.6000
4066	1708	835	0.5000
4067	1708	2263	0.4000
4068	1709	1266	0.6667
4069	1709	2264	0.5000
4070	1709	2322	0.5000
4071	1710	199	0.5000
4072	1710	692	0.4000
4073	1710	2543	0.4000
4074	1711	1274	1.0000
4075	1711	1275	0.5000
4076	1711	1276	0.5000
4077	1712	863	0.3333
4078	1713	2838	1.0000
4079	1713	2839	0.6667
4080	1713	84	0.5000
4081	1714	2839	1.0000
4082	1714	566	0.6667
4083	1714	2838	0.6667
4084	1715	2533	1.0000
4085	1715	863	0.5000
4086	1715	14	0.3333
4087	1718	168	0.5000
4088	1718	822	0.5000
4089	1718	93	0.3333
4090	1719	170	0.5000
4091	1719	434	0.5000
4092	1719	566	0.3333
4093	1720	566	0.6667
4094	1720	831	0.5000
4095	1720	833	0.5000
4096	1721	2233	0.6667
4097	1721	2234	0.5000
4098	1721	2235	0.5000
4099	1722	199	0.5000
4100	1722	692	0.4000
4101	1722	2543	0.4000
4102	1723	2759	0.5000
4103	1723	2840	0.5000
4104	1723	2760	0.4000
4105	1724	653	0.5000
4106	1724	49	0.3333
4107	1724	123	0.3333
4108	1725	199	0.5000
4109	1725	692	0.4000
4110	1725	2543	0.4000
4111	1726	173	0.6667
4112	1726	2980	0.5000
4113	1726	3033	0.5000
4114	1727	3033	1.0000
4115	1727	173	0.6667
4116	1727	767	0.5000
4117	1728	3033	0.7500
4118	1728	173	0.5000
4119	1728	767	0.4000
4120	1729	3033	0.7500
4121	1729	173	0.5000
4122	1729	767	0.4000
4123	1730	173	0.5000
4124	1730	199	0.4000
4125	1730	2980	0.4000
4126	1731	172	0.5000
4127	1731	434	0.5000
4128	1731	95	0.3333
4129	1732	2880	1.0000
4130	1732	172	0.3333
4131	1732	522	0.3333
4132	1733	172	0.5000
4133	1733	95	0.3333
4134	1733	96	0.3333
4135	1734	2892	1.0000
4136	1734	508	0.6667
4137	1734	2979	0.5000
4138	1735	2920	1.0000
4139	1735	175	0.5000
4140	1735	587	0.3333
4141	1736	2923	1.0000
4142	1736	175	0.5000
4143	1736	146	0.3333
4144	1737	725	0.6667
4145	1737	2893	0.6667
4146	1737	2884	0.5000
4147	1738	2912	1.0000
4148	1738	533	0.6667
4149	1738	434	0.3333
4150	1739	533	0.5000
4151	1739	199	0.4000
4152	1739	2912	0.4000
4153	1740	863	0.5000
4154	1740	14	0.3333
4155	1740	106	0.3333
4156	1741	705	0.5000
4157	1741	561	0.3333
4158	1741	631	0.3333
4159	1742	2881	1.0000
4160	1742	94	0.5000
4161	1742	434	0.5000
4162	1743	137	0.6667
4163	1743	665	0.5000
4164	1743	1224	0.5000
4165	1744	183	0.5000
4166	1744	724	0.5000
4167	1744	90	0.3333
4168	1745	1730	0.6667
4169	1745	724	0.3333
4170	1746	1730	0.6667
4171	1746	724	0.3333
4172	1747	136	0.5000
4173	1747	183	0.5000
4174	1747	58	0.3333
4175	1748	1041	1.0000
4176	1748	136	0.5000
4177	1748	58	0.3333
4178	1749	762	0.3333
4179	1749	1021	0.3333
4180	1749	1022	0.3333
4181	1750	9	0.3333
4182	1750	245	0.3333
4183	1750	669	0.3333
4184	1751	1253	1.0000
4185	1751	136	0.5000
4186	1751	58	0.3333
4187	1752	1355	1.0000
4188	1752	136	0.5000
4189	1752	58	0.3333
4190	1753	2476	1.0000
4191	1753	136	0.5000
4192	1753	58	0.3333
4193	1754	183	0.5000
4194	1754	434	0.5000
4195	1754	566	0.3333
4196	1755	183	0.5000
4197	1755	820	0.5000
4198	1755	7	0.3333
4199	1756	1904	0.5000
4200	1756	2857	0.4000
4201	1756	183	0.3333
4202	1757	183	0.5000
4203	1757	733	0.5000
4204	1757	197	0.3333
4205	1758	1731	0.6667
4206	1758	733	0.3333
4207	1759	1731	0.6667
4208	1759	733	0.3333
4209	1759	3013	0.3333
4210	1760	434	0.5000
4211	1760	681	0.5000
4212	1760	566	0.3333
4213	1761	2807	1.0000
4214	1761	2452	0.6667
4215	1761	2808	0.6667
4216	1762	2808	1.0000
4217	1762	2182	0.6667
4218	1762	2807	0.6667
4219	1763	2452	1.0000
4220	1763	2451	0.6667
4221	1763	2807	0.6667
4222	1764	2863	0.6000
4223	1764	1762	0.5000
4224	1764	2810	0.4000
4225	1765	2863	1.0000
4226	1765	2885	0.6000
4227	1765	959	0.5000
4228	1766	2864	1.0000
4229	1766	1762	0.6667
4230	1766	2810	0.5000
4231	1767	2865	1.0000
4232	1767	2867	0.7500
4233	1767	2868	0.7500
4234	1768	2867	1.0000
4235	1768	2865	0.7500
4236	1768	2868	0.6000
4237	1769	2868	1.0000
4238	1769	2865	0.7500
4239	1769	2867	0.6000
4240	1770	1762	0.6667
4241	1770	2810	0.5000
4242	1770	2864	0.5000
4243	1771	137	0.6667
4244	1771	1814	0.6667
4245	1771	665	0.5000
4246	1772	228	0.5000
4247	1772	434	0.5000
4248	1772	566	0.3333
4249	1773	2885	0.6000
4250	1773	2200	0.5000
4251	1773	2809	0.4000
4252	1774	2885	1.0000
4253	1774	2863	0.6000
4254	1774	959	0.5000
4255	1775	2886	1.0000
4256	1775	2200	0.6667
4257	1775	2809	0.5000
4258	1776	2887	1.0000
4259	1776	2890	0.7500
4260	1776	2891	0.7500
4261	1777	2890	1.0000
4262	1777	2887	0.7500
4263	1777	2867	0.6000
4264	1778	2891	1.0000
4265	1778	2887	0.7500
4266	1778	2868	0.6000
4267	1779	2200	0.6667
4268	1779	2809	0.5000
4269	1779	2886	0.5000
4270	1780	2809	1.0000
4271	1780	61	0.7500
4272	1780	1812	0.7500
4273	1781	53	1.0000
4274	1781	2267	0.5000
4275	1781	52	0.3333
4276	1782	54	1.0000
4277	1782	2267	0.5000
4278	1782	52	0.3333
4279	1783	52	1.0000
4280	1783	2267	0.5000
4281	1783	53	0.3333
4282	1784	55	1.0000
4283	1784	2267	0.5000
4284	1784	52	0.3333
4285	1785	26	1.0000
4286	1785	27	0.3333
4287	1786	188	0.5000
4288	1786	733	0.5000
4289	1786	197	0.3333
4290	1787	733	0.5000
4291	1787	197	0.3333
4292	1787	345	0.3333
4293	1788	405	0.5000
4294	1788	501	0.5000
4295	1788	716	0.4000
4296	1789	405	0.4000
4297	1789	501	0.4000
4298	1789	716	0.3333
4299	1790	2926	0.7500
4300	1790	501	0.5000
4301	1790	716	0.4000
4302	1791	2927	0.6667
4303	1791	2918	0.4286
4304	1791	501	0.4000
4305	1792	501	0.6667
4306	1792	716	0.5000
4307	1792	1805	0.5000
4308	1793	501	0.6667
4309	1793	716	0.5000
4310	1793	1805	0.5000
4311	1794	405	0.4000
4312	1794	501	0.4000
4313	1794	716	0.3333
4314	1795	2871	0.3750
4315	1795	2918	0.3750
4316	1795	2927	0.3750
4317	1796	501	0.6667
4318	1796	716	0.5000
4319	1796	1805	0.5000
4320	1797	501	0.5000
4321	1797	2835	0.5000
4322	1797	716	0.4000
4323	1798	405	0.4000
4324	1798	501	0.4000
4325	1798	2548	0.4000
4326	1799	501	0.6667
4327	1799	716	0.5000
4328	1799	1805	0.5000
4329	1800	2917	0.7500
4330	1800	501	0.5000
4331	1800	2548	0.5000
4332	1801	2918	0.6667
4333	1801	2927	0.4286
4334	1801	501	0.4000
4335	1802	501	0.6667
4336	1802	716	0.5000
4337	1802	1805	0.5000
4338	1803	137	0.5000
4339	1803	501	0.5000
4340	1803	665	0.4000
4341	1804	501	0.5000
4342	1804	840	0.5000
4343	1804	716	0.4000
4344	1805	501	0.5000
4345	1805	1067	0.5000
4346	1805	716	0.4000
4347	1806	501	0.5000
4348	1806	716	0.4000
4349	1806	1805	0.4000
4350	1807	501	0.6667
4351	1807	716	0.5000
4352	1807	1805	0.5000
4353	1808	2869	1.0000
4354	1808	1803	0.4000
4355	1808	1805	0.4000
4356	1809	501	0.5000
4357	1809	716	0.4000
4358	1809	1805	0.4000
4359	1810	501	0.5000
4360	1810	1715	0.5000
4361	1810	716	0.4000
4362	1811	501	0.6667
4363	1811	716	0.5000
4364	1811	1805	0.5000
4365	1812	501	0.6667
4366	1812	716	0.5000
4367	1812	1805	0.5000
4368	1813	469	0.5000
4369	1813	501	0.5000
4370	1813	1827	0.5000
4371	1814	2870	0.6000
4372	1814	469	0.4000
4373	1814	501	0.4000
4374	1815	2871	0.5714
4375	1815	2918	0.3750
4376	1815	2927	0.3750
4377	1816	501	0.6667
4378	1816	716	0.5000
4379	1816	1805	0.5000
4380	1817	501	0.6667
4381	1817	716	0.5000
4382	1817	1805	0.5000
4383	1818	501	0.5000
4384	1818	509	0.5000
4385	1818	716	0.4000
4386	1819	501	0.5000
4387	1819	2918	0.5000
4388	1819	2927	0.5000
4389	1820	2830	1.0000
4390	1820	137	0.6667
4391	1820	665	0.5000
4392	1821	2828	1.0000
4393	1821	840	0.6667
4394	1821	1499	0.5000
4395	1822	2827	1.0000
4396	1822	1067	0.6667
4397	1822	1068	0.5000
4398	1823	2827	0.5000
4399	1823	2832	0.5000
4400	1823	409	0.3333
4401	1824	2829	1.0000
4402	1824	136	0.5000
4403	1824	409	0.5000
4404	1825	2832	1.0000
4405	1825	1715	0.6667
4406	1825	2805	0.5000
4407	1826	2834	1.0000
4408	1826	409	0.5000
4409	1826	821	0.5000
4410	1827	2831	0.5000
4411	1827	409	0.3333
4412	1828	409	0.5000
4413	1828	434	0.5000
4414	1828	59	0.3333
4415	1829	2833	0.7500
4416	1829	199	0.5000
4417	1829	692	0.4000
4418	1830	2830	0.7500
4419	1830	137	0.5000
4420	1830	1791	0.5000
4421	1831	1791	0.6667
4422	1831	409	0.3333
4423	1831	434	0.3333
4424	1832	1763	1.0000
4425	1832	59	0.6667
4426	1832	2203	0.5000
4427	1833	59	0.5000
