cue,response,R1.Strength
starost,mladost,0.05263157894736842
starost,gube,0.05263157894736842
starost,omejena,0.05263157894736842
starost,koliko let,0.05263157894736842
starost,18,0.05263157894736842
starost,visoka,0.05263157894736842
starost,starejši občan,0.05263157894736842
starost,bolezen,0.05263157894736842
status,poročen,0.047619047619047616
status,študenta,0.09523809523809523
status,družbeni,0.047619047619047616
status,zakonski,0.047619047619047616
status,študentski,0.047619047619047616
status,športnika,0.047619047619047616
status,neopredeljen,0.047619047619047616
status,izobrazba,0.047619047619047616
status,položaj,0.14285714285714285
status,življenjski,0.047619047619047616
status,simbol,0.09523809523809523
status,elita,0.047619047619047616
status,študentstvo,0.047619047619047616
status,študent,0.047619047619047616
status,stanje,0.047619047619047616
status,anamneza,0.047619047619047616
status,lestvica,0.047619047619047616
stavba,beton,0.05
stavba,blok,0.1
stavba,dvigali,0.05
stavba,hisa,0.05
stavba,zgradba,0.1
stavba,hiša,0.35
stavba,gradbišče,0.05
stavba,bivanje,0.05
stavba,dom,0.1
stavba,visoka,0.05
stavba,stanovanjska,0.05
stena,plakat,0.05263157894736842
stena,barva,0.05263157894736842
stena,hiša,0.05263157894736842
stena,bela,0.2631578947368421
stena,plezanje,0.05263157894736842
stena,zid,0.42105263157894735
stena,plezalna stena,0.05263157894736842
stena,trdo,0.05263157894736842
šteti,številke,0.2222222222222222
šteti,prešteti,0.05555555555555555
šteti,številka,0.16666666666666666
šteti,ljudi,0.05555555555555555
šteti,prsti,0.05555555555555555
šteti,števila,0.05555555555555555
šteti,vedeti,0.05555555555555555
šteti,leta,0.05555555555555555
šteti,denar,0.1111111111111111
šteti,matematika,0.05555555555555555
šteti,na roke,0.05555555555555555
šteti,nešteto,0.05555555555555555
stik,fizično,0.05
stik,srečanje,0.05
stik,mobitel,0.05
stik,toplina,0.05
stik,prijeten,0.05
stik,stisk,0.05
stik,materialov,0.05
stik,kontakt,0.25
stik,telefon,0.1
stik,prvi,0.05
stik,dotik,0.15
stik,elektrika,0.05
stik,spolnost,0.05
stopiti,sladoled,0.15789473684210525
stopiti,na luno,0.05263157894736842
stopiti,čevlji,0.05263157894736842
stopiti,korak,0.15789473684210525
stopiti,led,0.05263157894736842
stopiti,v blato,0.05263157894736842
stopiti,avtobus,0.05263157894736842
stopiti,hoditi,0.10526315789473684
stopiti,skakati,0.05263157894736842
stopiti,ven,0.05263157894736842
stopiti,skupaj,0.05263157894736842
stopiti,stopinja,0.05263157894736842
stopiti,stopnice,0.05263157894736842
stopiti,skočiti,0.05263157894736842
stopnja,zadetosti,0.05263157894736842
stopnja,dosežek,0.05263157894736842
stopnja,napredovanje,0.05263157894736842
stopnja,nevarnost,0.05263157894736842
stopnja,študij,0.05263157894736842
stopnja,red,0.05263157894736842
stopnja,ogroženosti,0.05263157894736842
stopnja,izobrazbe,0.10526315789473684
stopnja,stopnja izobrazbe,0.05263157894736842
stopnja,stopinja,0.05263157894736842
stopnja,level,0.05263157894736842
stopnja,težavnost,0.05263157894736842
stopnja,raven,0.05263157894736842
stopnja,prva,0.05263157894736842
stopnja,potenca,0.05263157894736842
stopnja,nivo,0.15789473684210525
strah,strahec,0.05263157894736842
strah,oči,0.05263157894736842
strah,"je znotraj votel, okrog ga pa nič ni",0.05263157894736842
strah,bolečina,0.05263157894736842
strah,duh,0.10526315789473684
strah,blokada,0.05263157894736842
strah,čustva,0.05263157894736842
strah,posledice,0.05263157894736842
strah,kaca,0.05263157894736842
strah,grozljivke,0.05263157894736842
strah,tesnoba,0.05263157894736842
strah,negativno,0.05263157894736842
strah,kurja polt,0.05263157894736842
strah,in trepet sedmih morja,0.05263157894736842
strah,trebuh,0.05263157894736842
strah,smrt,0.05263157894736842
strah,krik,0.05263157894736842
strah,praznina,0.05263157894736842
strategija,načrt,0.05263157894736842
strategija,pot do nekega dejanja,0.05263157894736842
strategija,mečevanja,0.05263157894736842
strategija,dosežek,0.05263157894736842
strategija,napredek,0.05263157894736842
strategija,igra,0.05263157894736842
strategija,uspeha,0.05263157894736842
strategija,nogomet,0.05263157894736842
strategija,taktnost,0.05263157894736842
strategija,osvajanje,0.05263157894736842
strategija,družbe,0.05263157894736842
strategija,učenje,0.05263157894736842
strategija,vojna,0.05263157894736842
strategija,način,0.10526315789473684
strategija,razvoja,0.05263157894736842
strategija,načrtovanje,0.05263157894736842
strategija,plan,0.05263157894736842
strategija,zmaga,0.05263157894736842
streha,nad glavo,0.05263157894736842
streha,hisa,0.05263157894736842
streha,krov,0.05263157894736842
streha,hiša,0.3157894736842105
streha,varnost,0.10526315789473684
streha,svet(a),0.05263157894736842
streha,kapa,0.05263157894736842
streha,cegli,0.05263157894736842
streha,hiše,0.05263157894736842
streha,strop,0.05263157894736842
streha,zatočišče,0.05263157894736842
streha,"dom, zaščita",0.05263157894736842
streha,glava,0.05263157894736842
strel,strah,0.05263157894736842
strel,jek,0.05263157894736842
strel,zadetek,0.05263157894736842
strel,lov,0.05263157894736842
strel,martin,0.10526315789473684
strel,pištola,0.15789473684210525
strel,kri,0.05263157894736842
strel,pok,0.05263157894736842
strel,prazno,0.05263157894736842
strel,poskus,0.05263157894736842
strel,smrt,0.05263157894736842
strel,neurje,0.05263157894736842
strel,v tarčo,0.05263157894736842
strel,puška,0.15789473684210525
strelec,uporabnik strelnega orožja,0.05555555555555555
strelec,"lok, puščica, konj",0.05555555555555555
strelec,nevarnost,0.05555555555555555
strelec,ubijalec,0.05555555555555555
strelec,rajmond debevec,0.05555555555555555
strelec,horoskop,0.2777777777777778
strelec,rajmund,0.05555555555555555
strelec,olimpijske igre,0.05555555555555555
strelec,lok,0.1111111111111111
strelec,znamenje,0.05555555555555555
strelec,lovec,0.05555555555555555
strelec,natančnost,0.05555555555555555
strelec,puška,0.05555555555555555
strinjati,dogovor,0.05263157894736842
strinjati,se z večino,0.05263157894736842
strinjati,sporazum,0.05263157894736842
strinjati,kompromis,0.05263157894736842
strinjati,pritrditi,0.05263157894736842
strinjati,sodelavci,0.05263157894736842
strinjati,nestrinjati,0.05263157894736842
strinjati,enako misliti.,0.05263157894736842
strinjati,mož,0.05263157894736842
strinjati,pravilno,0.05263157894736842
strinjati,potrditi,0.05263157894736842
strinjati,mnenje,0.05263157894736842
strinjati,mirno,0.05263157894736842
strinjati,potrditev,0.05263157894736842
strinjati,trditi,0.05263157894736842
strinjati,kimati,0.05263157894736842
strinjati,soglašati,0.10526315789473684
strinjati,pogovor,0.05263157894736842
stroj,kovina,0.05263157894736842
stroj,mašina,0.15789473684210525
stroj,traktor,0.05263157894736842
stroj,pomivalni,0.10526315789473684
stroj,ukaz,0.05263157894736842
stroj,hrup,0.05263157894736842
stroj,mehanika,0.05263157894736842
stroj,naprava,0.10526315789473684
stroj,pralni,0.05263157894736842
stroj,tovarna,0.05263157894736842
stroj,delovni,0.05263157894736842
stroj,tehnika,0.05263157894736842
stroj,samodej,0.05263157894736842
stroj,pomoč,0.05263157894736842
stroj,mešalec,0.05263157894736842
strokovnjak,znanosti,0.05555555555555555
strokovnjak,specialist,0.1111111111111111
strokovnjak,plazilec,0.05555555555555555
strokovnjak,ja,0.05555555555555555
strokovnjak,izobraženec,0.05555555555555555
strokovnjak,pravni,0.05555555555555555
strokovnjak,stroka,0.1111111111111111
strokovnjak,veščak,0.05555555555555555
strokovnjak,znanost,0.1111111111111111
strokovnjak,ekspert,0.16666666666666666
strokovnjak,doktor,0.05555555555555555
strokovnjak,znalac,0.05555555555555555
strokovnjak,strokovna šola,0.05555555555555555
študent,"oseba, ki se uči na univerzi",0.05555555555555555
študent,učenec,0.1111111111111111
študent,učenec ki študira na fakulteti,0.05555555555555555
študent,študij,0.05555555555555555
študent,mlad človek,0.05555555555555555
študent,fakulteta,0.16666666666666666
študent,šola,0.05555555555555555
študent,naj bo,0.05555555555555555
študent,osamosvajanje,0.05555555555555555
študent,menza,0.05555555555555555
študent,revščina,0.05555555555555555
študent,mladost,0.05555555555555555
študent,najboljši,0.05555555555555555
študent,univerza,0.05555555555555555
študent,služba,0.05555555555555555
študij,veselje,0.05263157894736842
študij,fakulteta,0.05263157894736842
študij,doktorski,0.05263157894736842
študij,znanje,0.05263157894736842
študij,privilegij,0.05263157894736842
študij,pridobivanje znanja,0.05263157894736842
študij,energija,0.05263157894736842
študij,faks,0.3157894736842105
študij,učenje,0.05263157894736842
študij,univerza,0.15789473684210525
študij,dodiplomski,0.05263157894736842
študij,prava,0.05263157894736842
suh,tanek,0.034482758620689655
suh,postava,0.034482758620689655
suh,brumec,0.034482758620689655
suh,malo kg,0.034482758620689655
suh,suh človek,0.034482758620689655
suh,vitek,0.13793103448275862
suh,človek,0.034482758620689655
suh,izsušen,0.034482758620689655
suh,škafec,0.034482758620689655
suh,visok,0.034482758620689655
suh,pa ne bi reko no,0.034482758620689655
suh,grozd,0.034482758620689655
suh,debel,0.1724137931034483
suh,majhen,0.034482758620689655
suh,naspr mokrr,0.034482758620689655
suh,lasje,0.034482758620689655
suh,usta,0.034482758620689655
suh,žirafa,0.034482758620689655
suh,kruh,0.034482758620689655
suh,moker,0.10344827586206896
svet,neskončnost,0.05263157894736842
svet,globalizacija,0.05263157894736842
svet,zemlja,0.3157894736842105
svet,obla,0.05263157894736842
svet,nori,0.05263157894736842
svet,vesolje,0.05263157894736842
svet,krogla,0.05263157894736842
svet,okolje,0.05263157894736842
svet,planet,0.05263157894736842
svet,okrogel,0.05263157894736842
svet,lep,0.05263157894736842
svet,globalno,0.05263157894736842
svet,globus,0.10526315789473684
svetnik,religija,0.05555555555555555
svetnik,z nasveti,0.05555555555555555
svetnik,občina,0.05555555555555555
svetnik,svetovalec,0.05555555555555555
svetnik,mestni svet,0.05555555555555555
svetnik,nadzornik,0.05555555555555555
svetnik,sodišče,0.05555555555555555
svetnik,"katolik, ki je preskočil vice",0.05555555555555555
svetnik,svet,0.05555555555555555
svetnik,krščanstvo,0.05555555555555555
svetnik,sij,0.05555555555555555
svetnik,cerkev,0.3333333333333333
svetnik,škof,0.05555555555555555
svetovati,neznano,0.05
svetovati,svetovalna delavka,0.1
svetovati,izbira,0.05
svetovati,nakup,0.05
svetovati,mentalist,0.05
svetovati,nasvet,0.2
svetovati,dajati nasvet,0.05
svetovati,odvetnik,0.05
svetovati,psihoterapija,0.05
svetovati,osebi,0.05
svetovati,pomagati,0.1
svetovati,gaber,0.05
svetovati,pogovor,0.05
svetovati,predlagati,0.05
svetovati,ni pametno,0.05
svež,sadež,0.09523809523809523
svež,čist,0.047619047619047616
svež,vonj,0.047619047619047616
svež,zdrav,0.047619047619047616
svež,nov,0.047619047619047616
svež,dah,0.047619047619047616
svež,veter,0.19047619047619047
svež,tuš,0.047619047619047616
svež,zrak,0.23809523809523808
svež,morje,0.047619047619047616
svež,kruh,0.047619047619047616
svež,sadje,0.09523809523809523
svoboda,sonce,0.047619047619047616
svoboda,prostost,0.047619047619047616
svoboda,letenje,0.047619047619047616
svoboda,leteti,0.047619047619047616
svoboda,svoboda,0.047619047619047616
svoboda,zapor,0.047619047619047616
svoboda,kip,0.09523809523809523
svoboda,politika,0.047619047619047616
svoboda,stranka,0.047619047619047616
svoboda,petek,0.047619047619047616
svoboda,narava,0.047619047619047616
svoboda,mir,0.14285714285714285
svoboda,zame,0.047619047619047616
svoboda,ptič,0.047619047619047616
svoboda,prosto,0.047619047619047616
svoboda,demokracija,0.047619047619047616
svoboda,gibanja,0.047619047619047616
svoboda,gibanje,0.047619047619047616
tamkajšnji,tukajšnji,0.14285714285714285
tamkajšnji,tam,0.09523809523809523
tamkajšnji,tisti,0.09523809523809523
tamkajšnji,oddaljenost,0.047619047619047616
tamkajšnji,prisotni nekje,0.047619047619047616
tamkajšnji,ljudje,0.09523809523809523
tamkajšnji,most,0.047619047619047616
tamkajšnji,lokal,0.047619047619047616
tamkajšnji,njihov,0.09523809523809523
tamkajšnji,meščani,0.047619047619047616
tamkajšnji,lokalni,0.047619047619047616
tamkajšnji,bližnji,0.047619047619047616
tamkajšnji,lokalen,0.047619047619047616
tamkajšnji,daleč,0.047619047619047616
tamkajšnji,prostor,0.047619047619047616
tečaj,vrata,0.1111111111111111
tečaj,jezikovni,0.05555555555555555
tečaj,čaj,0.05555555555555555
tečaj,tuji jezik,0.05555555555555555
tečaj,tujega jezika,0.05555555555555555
tečaj,tujega jexika,0.05555555555555555
tečaj,znak,0.05555555555555555
tečaj,znanje,0.05555555555555555
tečaj,os,0.05555555555555555
tečaj,trening,0.05555555555555555
tečaj,učenje,0.05555555555555555
tečaj,severni,0.05555555555555555
tečaj,prva pomoč,0.05555555555555555
tečaj,angleščina,0.05555555555555555
tečaj,borza,0.05555555555555555
tečaj,jezika,0.1111111111111111
teči,med,0.05
teči,noge,0.05
teči,šport,0.05
teči,"hitra hoja , reakreacija, nuja",0.05
teči,bežati,0.05
teči,tek,0.15
teči,hoditi,0.05
teči,trim,0.05
teči,premikati,0.05
teči,rekreacija,0.05
teči,5,0.05
teči,ura,0.05
teči,maraton,0.15
teči,blisk,0.05
teči,zamuda,0.05
teči,na smučeh,0.05
tedaj,ajda,0.05555555555555555
tedaj,zdaj,0.16666666666666666
tedaj,kdaj,0.05555555555555555
tedaj,nekoč,0.2222222222222222
tedaj,in nikoli več,0.05555555555555555
tedaj,včasih,0.05555555555555555
tedaj,sedaj,0.16666666666666666
tedaj,takrat,0.2222222222222222
tehničen,težak,0.05
tehničen,popravljanje,0.05
tehničen,stroj,0.05
tehničen,natančen,0.05
tehničen,spreten,0.05
tehničen,pouk,0.05
tehničen,šola,0.05
tehničen,računalnik,0.05
tehničen,izziv,0.05
tehničen,poklic,0.05
tehničen,projekt,0.05
tehničen,strokoven,0.1
tehničen,izpit,0.05
tehničen,pregled,0.05
tehničen,stvaren,0.05
tehničen,tip (človek),0.05
tehničen,jaz,0.05
tehničen,avto,0.05
tehničen,naravoslovje,0.05
tehnika,predmet v oš,0.05555555555555555
tehnika,ogrevanja,0.05555555555555555
tehnika,šolski predmet,0.1111111111111111
tehnika,življenje,0.05555555555555555
tehnika,narodu,0.05555555555555555
tehnika,dela,0.05555555555555555
tehnika,strojna oprema,0.05555555555555555
tehnika,elektro,0.05555555555555555
tehnika,kuhanja,0.05555555555555555
tehnika,pomagalo,0.05555555555555555
tehnika,tehnologija,0.1111111111111111
tehnika,elektrika,0.05555555555555555
tehnika,služba,0.05555555555555555
tehnika,predmet,0.05555555555555555
tehnika,brla,0.05555555555555555
tehnika,mercator,0.05555555555555555
tehnologija,napredna,0.1
tehnologija,stroji,0.05
tehnologija,stroj,0.05
tehnologija,nova,0.05
tehnologija,računalniška,0.05
tehnologija,novo,0.05
tehnologija,znanost,0.05
tehnologija,tehnika,0.05
tehnologija,računalnik,0.35
tehnologija,izziv,0.05
tehnologija,telefon,0.1
tehnologija,mašine,0.05
tek,potek,0.05263157894736842
tek,po gozdu,0.05263157894736842
tek,hoja,0.05263157894736842
tek,maratonci,0.05263157894736842
tek,šprint,0.10526315789473684
tek,šport,0.05263157894736842
tek,lakota,0.05263157894736842
tek,strava,0.05263157894736842
tek,sport,0.05263157894736842
tek,kondicija,0.05263157894736842
tek,kros,0.05263157894736842
tek,"ne, hvala.",0.05263157894736842
tek,hitri,0.10526315789473684
tek,tek na smučeh,0.05263157894736842
tek,apetit,0.05263157894736842
tek,dober,0.05263157894736842
tek,na smučeh,0.05263157894736842
tekmec,rival,0.1
tekmec,tekmovalnost,0.05
tekmec,šport,0.1
tekmec,8,0.05
tekmec,nasprotnik,0.15
tekmec,tekma,0.05
tekmec,tekmovanje,0.1
tekmec,prenagati,0.05
tekmec,lojalnost,0.05
tekmec,olimpijske igre,0.05
tekmec,vojni,0.05
tekmec,ki te ogroža,0.05
tekmec,luka dončič,0.05
tekmec,igre,0.05
tekmec,nogomet,0.05
tekmovalec,tekač,0.05555555555555555
tekmovalec,športnik,0.05555555555555555
tekmovalec,hiter,0.05555555555555555
tekmovalec,šport,0.16666666666666666
tekmovalec,tek,0.05555555555555555
tekmovalec,zmagovalec,0.1111111111111111
tekmovalec,tekma,0.2222222222222222
tekmovalec,tekmovanje,0.05555555555555555
tekmovalec,olimpijada,0.05555555555555555
tekmovalec,vodilni,0.05555555555555555
tekmovalec,kandidat,0.05555555555555555
tekmovalec,zmaga,0.05555555555555555
telefon,mobilna naprava,0.05
telefon,tipkanje,0.05
telefon,mobitel,0.1
telefon,komunikacija,0.05
telefon,aparat,0.05
telefon,klic,0.3
telefon,gadget,0.05
telefon,vsakdan,0.05
telefon,dosegljivost,0.05
telefon,mobilni,0.05
telefon,beyonce in lady gaga,0.05
telefon,pogovor,0.15
telesen,plesalec,0.05555555555555555
telesen,poželenje,0.05555555555555555
telesen,značilnost,0.05555555555555555
telesen,čuten,0.05555555555555555
telesen,odziv,0.05555555555555555
telesen,mesen,0.05555555555555555
telesen,dotik,0.1111111111111111
telesen,naporen,0.05555555555555555
telesen,stik,0.2777777777777778
telesen,aktivnost,0.05555555555555555
telesen,fizičen,0.16666666666666666
televizija,elektronika,0.05
televizija,ekran,0.05
televizija,medij,0.05
televizija,kavč,0.05
televizija,barvna,0.05
televizija,program,0.1
televizija,"12,75 €",0.05
televizija,oddaja,0.1
televizija,film,0.1
televizija,zapravljanje časa,0.05
televizija,batman,0.05
televizija,tv,0.15
televizija,novice,0.05
televizija,gledanje,0.05
televizija,poročila,0.05
televizijski,daljinec,0.045454545454545456
televizijski,programski,0.045454545454545456
televizijski,se predvaja na televiziji,0.045454545454545456
televizijski,ekran,0.09090909090909091
televizijski,prenos,0.045454545454545456
televizijski,oglas,0.045454545454545456
televizijski,program,0.3181818181818182
televizijski,nerealen,0.045454545454545456
televizijski,spored,0.045454545454545456
televizijski,gledljiv,0.045454545454545456
televizijski,napovedovalec,0.045454545454545456
televizijski,voditelj,0.045454545454545456
televizijski,tv,0.09090909090909091
televizijski,kanal,0.045454545454545456
tema,dejavnost,0.05263157894736842
tema,strah,0.10526315789473684
tema,doktorat,0.05263157894736842
tema,svetloba,0.10526315789473684
tema,črno,0.05263157894736842
tema,raziskovalna naloga,0.05263157894736842
tema,noč,0.42105263157894735
tema,privid,0.05263157894736842
tema,kmica (prekmursko),0.05263157894736842
tema,vsebina,0.05263157894736842
temeljiti,temelj,0.10526315789473684
temeljiti,natančen,0.05263157894736842
temeljiti,skala,0.05263157894736842
temeljiti,dejstva,0.05263157894736842
temeljiti,osnova,0.15789473684210525
temeljiti,temelji,0.05263157894736842
temeljiti,osnovati,0.10526315789473684
temeljiti,na nečem,0.05263157894736842
temeljiti,stališča,0.05263157894736842
temeljiti,stati na,0.05263157894736842
temeljiti,na osnovi,0.05263157894736842
temeljiti,izhajati iz,0.05263157894736842
temeljiti,natančnost,0.10526315789473684
temeljiti,natančni,0.05263157894736842
temeljni,bazični,0.058823529411764705
temeljni,osnoven,0.058823529411764705
temeljni,temelj,0.058823529411764705
temeljni,glavni,0.058823529411764705
temeljni,standardi,0.058823529411764705
temeljni,osnova,0.11764705882352941
temeljni,prizemljenost,0.058823529411764705
temeljni,kamen,0.11764705882352941
temeljni,dohodek,0.058823529411764705
temeljni,pravice,0.058823529411764705
temeljni,trden,0.058823529411764705
temeljni,osnovni,0.23529411764705882
temperatura,zebe me,0.05263157894736842
temperatura,mraz,0.05263157894736842
temperatura,kelvin,0.05263157894736842
temperatura,povišana,0.05263157894736842
temperatura,celzij,0.05263157894736842
temperatura,stopinj celzija,0.05263157894736842
temperatura,vroče,0.15789473684210525
temperatura,stanje,0.05263157894736842
temperatura,poletje,0.05263157894736842
temperatura,vročina,0.15789473684210525
temperatura,termometer,0.21052631578947367
temperatura,toplota,0.05263157894736842
teža,kilogrami,0.10526315789473684
teža,telesa,0.05263157894736842
teža,kg,0.05263157894736842
teža,velika,0.05263157894736842
teža,masa,0.10526315789473684
teža,pomanjkanje samozavesti,0.05263157894736842
teža,krhkost,0.05263157894736842
teža,kila,0.05263157894736842
teža,vrednost,0.05263157894736842
teža,velikost,0.05263157894736842
teža,debelost,0.05263157894736842
teža,odgovornost (vsa teža je na njem),0.05263157894736842
teža,človeka,0.05263157894736842
teža,kilogram,0.15789473684210525
teža,telo,0.05263157894736842
tik,hiba,0.058823529411764705
tik,poleg,0.11764705882352941
tik,tok,0.11764705882352941
tik,pred,0.058823529411764705
tik,ob,0.058823529411764705
tik,čudna kretnja,0.058823529411764705
tik,žmiganje,0.058823529411764705
tik,preklinjanje,0.058823529411764705
tik,motnja,0.058823529411764705
tik,trik,0.058823529411764705
tik,tak,0.17647058823529413
tik,dotik,0.058823529411764705
tik,tisti moment,0.058823529411764705
tip,genotip,0.058823529411764705
tip,senzorik,0.058823529411764705
tip,avtomobila,0.058823529411764705
tip,avta,0.058823529411764705
tip,tip avta,0.058823529411764705
tip,vrsta,0.17647058823529413
tip,moški,0.058823529411764705
tip,kuhanje,0.058823529411764705
tip,človeka,0.17647058823529413
tip,občutek,0.058823529411764705
tip,model,0.11764705882352941
tip,fant,0.058823529411764705
tiskoven,printer,0.0625
tiskoven,razgovor,0.0625
tiskoven,tipkajoč,0.0625
tiskoven,papir,0.0625
tiskoven,papirnat,0.125
tiskoven,konferenca,0.25
tiskoven,tisk,0.0625
tiskoven,zapis,0.0625
tiskoven,tiskan,0.0625
tiskoven,natisnjen,0.125
tiskoven,delo,0.0625
tla,rodovitna,0.05263157894736842
tla,stabilnost,0.05263157894736842
tla,les,0.05263157894736842
tla,ilovnata,0.05263157894736842
tla,parket,0.15789473684210525
tla,dno,0.05263157894736842
tla,vržem,0.05263157894736842
tla,trda,0.05263157894736842
tla,trdnost,0.05263157894736842
tla,pomivanje,0.05263157894736842
tla,pod,0.21052631578947367
tla,trdna,0.05263157894736842
tla,spolzka,0.10526315789473684
topel,pulover,0.10526315789473684
topel,čaj,0.15789473684210525
topel,vreme,0.05263157894736842
topel,lepo,0.05263157894736842
topel,hladen,0.10526315789473684
topel,prijeten,0.05263157894736842
topel,veter,0.05263157894736842
topel,vroč,0.10526315789473684
topel,šal,0.05263157894736842
topel,gorak,0.05263157894736842
topel,dom,0.05263157894736842
topel,objem,0.05263157894736842
topel,sprejem,0.05263157894736842
topel,mrzel,0.05263157894736842
tovarna,stroj,0.05
tovarna,tam,0.05
tovarna,paloma,0.05
tovarna,dimnik,0.05
tovarna,idej,0.05
tovarna,čokolade,0.1
tovarna,rog,0.05
tovarna,industrija,0.15
tovarna,jeklo,0.05
tovarna,dusika,0.05
tovarna,delavci,0.1
tovarna,delo,0.15
tovarna,proizvodnja,0.1
tovrsten,poseben,0.047619047619047616
tovrsten,okus,0.047619047619047616
tovrsten,šport,0.047619047619047616
tovrsten,naul,0.047619047619047616
tovrsten,nekaj podobnega,0.047619047619047616
tovrsten,toaster,0.047619047619047616
tovrsten,takšen,0.23809523809523808
tovrsten,naš,0.047619047619047616
tovrsten,veriga,0.047619047619047616
tovrsten,ta,0.047619047619047616
tovrsten,šola,0.047619047619047616
tovrsten,odgovor,0.047619047619047616
tovrsten,enak,0.047619047619047616
tovrsten,tak,0.047619047619047616
tovrsten,nevem,0.047619047619047616
tovrsten,izbor,0.047619047619047616
tovrsten,drugovrsten,0.047619047619047616
tožba,tožilec,0.05
tožba,sodnik,0.1
tožba,proti,0.05
tožba,kladivo,0.05
tožba,sodišče,0.25
tožba,tožnik,0.05
tožba,slabo,0.05
tožba,sodna obravnava,0.05
tožba,kazen,0.1
tožba,fak,0.05
tožba,na sodišču,0.05
tožba,spor,0.05
tožba,pravo,0.1
tožilstvo,vrhovno,0.05555555555555555
tožilstvo,priča,0.05555555555555555
tožilstvo,sodstvo,0.1111111111111111
tožilstvo,tožilka,0.05555555555555555
tožilstvo,sodnik,0.05555555555555555
tožilstvo,tožba,0.05555555555555555
tožilstvo,sodišče,0.4444444444444444
tožilstvo,preverjanje,0.05555555555555555
tožilstvo,zločin,0.05555555555555555
tožilstvo,pravo,0.05555555555555555
tradicija,družina,0.05263157894736842
tradicija,predniki,0.05263157894736842
tradicija,obleka,0.05263157894736842
tradicija,preteklost,0.05263157894736842
tradicija,folklora,0.05263157894736842
tradicija,navada,0.05263157894736842
tradicija,zgodovina,0.10526315789473684
tradicija,običaj,0.10526315789473684
tradicija,ohranjanje,0.05263157894736842
tradicija,običaji,0.05263157894736842
tradicija,staro,0.05263157894736842
tradicija,stara,0.05263157894736842
tradicija,kultura,0.10526315789473684
tradicija,slaba,0.05263157894736842
tradicija,mama,0.05263157894736842
tradicija,pust,0.05263157894736842
tradicionalen,kransk klobasa,0.034482758620689655
tradicionalen,cerkveni,0.034482758620689655
tradicionalen,domač,0.06896551724137931
tradicionalen,dober,0.034482758620689655
tradicionalen,plesi,0.034482758620689655
tradicionalen,konservativen,0.034482758620689655
tradicionalen,potica,0.034482758620689655
tradicionalen,nenapreden,0.034482758620689655
tradicionalen,vera,0.034482758620689655
tradicionalen,zajtrk,0.13793103448275862
tradicionalen,zgodovinski,0.034482758620689655
tradicionalen,dolgotrajen,0.034482758620689655
tradicionalen,zaprt za nove ideje,0.034482758620689655
tradicionalen,zastarel,0.034482758620689655
tradicionalen,kurent,0.034482758620689655
tradicionalen,hrana,0.034482758620689655
tradicionalen,blejska kremšnita,0.034482758620689655
tradicionalen,spoštljiv,0.034482758620689655
tradicionalen,zakon,0.034482758620689655
tradicionalen,ples,0.06896551724137931
tradicionalen,star,0.06896551724137931
tradicionalen,starokopiten,0.06896551724137931
trajati,čas,0.21052631578947367
trajati,dolgo,0.15789473684210525
trajati,življenje,0.05263157894736842
trajati,študij,0.05263157894736842
trajati,koliko bo še trajalo,0.05263157894736842
trajati,počitek,0.05263157894736842
trajati,živilo,0.05263157894736842
trajati,dolgotrajnost,0.05263157894736842
trajati,biti dejaven,0.05263157894736842
trajati,proces,0.05263157894736842
trajati,dugo,0.05263157894736842
trajati,vleči se,0.05263157894736842
trajati,lepe sanje trajajo,0.05263157894736842
trajati,bolezen,0.05263157894736842
trditi,dejstvo,0.05555555555555555
trditi,biti siguren,0.05555555555555555
trditi,imeti prav,0.05555555555555555
trditi,znati,0.05555555555555555
trditi,prepričevati,0.05555555555555555
trditi,govoriti,0.05555555555555555
trditi,prepričanje,0.1111111111111111
trditi,vedeti,0.05555555555555555
trditi,da imaš prav,0.05555555555555555
trditi,zagotoviti,0.05555555555555555
trditi,odgovor,0.05555555555555555
trditi,verjeti,0.05555555555555555
trditi,prepričanost,0.05555555555555555
trditi,kimati,0.05555555555555555
trditi,odločno govoriti,0.05555555555555555
trditi,trditev,0.05555555555555555
trditi,zagovarjati,0.05555555555555555
trdo,boleče,0.047619047619047616
trdo,zemlja,0.047619047619047616
trdo,miza,0.047619047619047616
trdo,ni mehko,0.047619047619047616
trdo,skala,0.047619047619047616
trdo,jajce,0.047619047619047616
trdo,material,0.047619047619047616
trdo,koža,0.047619047619047616
trdo,tla,0.047619047619047616
trdo,kamen,0.047619047619047616
trdo,mehko,0.14285714285714285
trdo,koza,0.047619047619047616
trdo,nezlomljivo,0.047619047619047616
trdo,delo,0.19047619047619047
trdo,breme,0.047619047619047616
trdo,drevo,0.047619047619047616
trening,dobro zate,0.05263157894736842
trening,trenirati,0.05263157894736842
trening,šport,0.10526315789473684
trening,disciplina,0.05263157894736842
trening,stres,0.05263157894736842
trening,vadba,0.05263157894736842
trening,tek,0.05263157894736842
trening,tekma,0.05263157894736842
trening,plavanje,0.05263157894736842
trening,košarke,0.05263157894736842
trening,odbojka,0.05263157894736842
trening,možgani,0.05263157894736842
trening,vodni,0.05263157894736842
trening,telesna dejavnost,0.05263157894736842
trening,vaja,0.05263157894736842
trening,telovadba,0.05263157894736842
trening,moč,0.05263157894736842
trening,znoj,0.05263157894736842
trenutno,kar je sedaj,0.05
trenutno,doma,0.05
trenutno,v tem trenutku,0.05
trenutno,za zdaj,0.05
